name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,first_name,second_name,id
Martin_Dubravka_309,0,20,0,0,2,31,1,1,8,0,0,0,309,0,0,335,0,0,0,4.2,18760,41.6,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,90,0,0,11,0,0,0,0,10,0,34,5,56217,0,0,0,1,0,0,9,-5585,617,6202,50,FALSE,0,0,Martin,Dubravka,0,0,119,3060,43,0,718.8,0,10,583,71.9,10,0,1,0.9,50,Martin,Dubravka,309
DeAndre_Yedlin_310,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,335,0,0,0,0,18761,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,66271,0,0,0,1,0,0,0,-6035,811,6846,45,FALSE,0,0,DeAndre,Yedlin,1,2,63,2472,41,406.3,436.4,113,1,325,95.8,5,1,6,1,45,DeAndre,Yedlin,310
Ciaran_Clark_311,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,335,0,0,0,0,18762,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,10572,0,0,0,1,0,0,0,-40,31,71,45,FALSE,0,0,Ciaran,Clark,3,0,42,857,15,25,293.2,105,4,194,42.6,2,0,1,0.2,45,Ciaran,Clark,311
Jamaal_Lascelles_312,0,20,0,0,1,24,1,11,16,0.4,0,0,312,0,0,335,0,0,0,4.2,18763,22.4,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,90,0,0,11,0,0,0,0,4,0,34,0,198747,0,0,0,1,0,19,7,-10589,1041,11630,47,FALSE,0,0,Jamaal,Lascelles,0,1,86,2475,32,46.8,569.8,109,8,485,72.9,9,0,4,3.2,47,Jamaal,Lascelles,312
Paul_Dummett_313,0,32,0,0,0,23,1,5,19,0.8,0,0,313,0,0,335,0,0,0,1.2,18764,11.4,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,90,0,0,11,0,0,0,0,4,0,34,0,8730,0,1,0,1,0,0,6,-232,111,343,44,FALSE,0,0,Paul,Dummett,0,0,57,1636,22,80.6,342,53,3,305,47.5,6,0,0,0.1,44,Paul,Dummett,313
Florian_Lejeune_314,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,335,0,0,0,0,18765,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,7023,0,0,0,1,0,0,0,-5004,74,5078,44,FALSE,0,0,Florian,Lejeune,0,0,35,1054,13,82.5,211.6,59,0,209,35.3,4,0,0,0.1,44,Florian,Lejeune,314
Javier_Manquillo_315,0,24,0,0,0,23,1,7,15,4.5,0,0,315,0,0,335,0,0,0,1.7,18766,12.4,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,90,1,1,11,0,0,0,0,9,0,34,0,15633,0,1,0,1,0,0,5,-686,42,728,43,FALSE,0,1,Javier,Manquillo,0,2,45,828,11,91.5,174,9,5,192,27.6,4,0,2,0.2,43,Javier,Manquillo,315
Chancel_Mbemba_316,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,335,0,0,0,0,18767,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,5997,0,0,0,1,0,0,0,-15,8,23,40,FALSE,0,0,Chancel,Mbemba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,Chancel,Mbemba,316
Matt_Ritchie_317,1,33,0,0,0,22,1,7,20,19.3,1,0,317,0,0,335,1,0,0,5.5,18768,33.4,1,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,90,0,1,11,0,0,0,0,7,0,34,0,36548,0,0,0,1,0,2,6,-3340,589,3929,58,FALSE,0,0,Matt,Ritchie,2,5,91,2567,35,816.6,577.6,406,5,409,180.1,9,0,8,0.6,58,Matt,Ritchie,317
Jonjo_Shelvey_318,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,335,0,0,0,0,18769,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,21599,0,0,0,1,0,0,0,-40,41,81,53,FALSE,0,0,Jonjo,Shelvey,0,1,26,780,13,326.9,171.8,126,0,125,62.5,3,0,1,0.3,53,Jonjo,Shelvey,318
Mohamed_Diam�_319,0,7,0,0,0,2,0,1,6,0.5,0,0,319,0,0,335,1,0,0,0.2,18770,1,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,8,0,0,11,0,0,0,0,1,0,34,0,4480,0,0,0,1,0,0,1,-136,17,153,48,FALSE,0,0,Mohamed,Diamé,0,0,52,2060,32,76.6,292,170,0,196,54.1,6,0,3,0.1,48,Mohamed,Diamé,319
Christian_Atsu_320,0,2,0,0,0,3,0,0,0,0,0,0,320,0,0,335,0,0,0,0.2,18771,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,12,0,0,11,0,0,0,0,1,0,34,0,5109,0,0,0,1,0,2,1,-98,27,125,51,FALSE,0,0,Christian,Atsu,0,0,39,1220,14,236,168.4,245,0,121,64.9,5,0,2,0.1,51,Christian,Atsu,320
Jacob_Murphy_321,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,335,0,0,0,0,18772,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,2060,0,0,0,1,0,0,0,-10,0,10,47,FALSE,0,0,Jacob,Murphy,0,1,16,296,8,31.1,53.6,22,0,50,10.7,1,0,0,0,47,Jacob,Murphy,321
Mikel_Merino_322,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,335,0,0,0,0,18773,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,78,0,0,0,1,0,0,0,-1,0,1,50,FALSE,0,0,Mikel,Merino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Mikel,Merino,322
Isaac_Hayden_323,0,31,0,0,0,16,1,4,24,10.3,0,0,323,0,0,335,1,0,0,2.8,18774,16.6,1,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,90,0,0,11,0,0,0,0,9,0,34,0,107020,2,3,1,1,0,1,3,-21771,213,21984,44,FALSE,0,0,Isaac,Hayden,1,3,56,1532,20,246.1,340,185,4,248,77.2,6,1,3,1.6,43,Isaac,Hayden,323
Sung-yueng_Ki_324,0,25,0,0,0,8,1,2,19,14.9,1,0,324,0,0,335,3,0,0,2.5,18775,10,1,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,81,0,0,11,0,0,0,0,7,0,34,0,5114,1,2,0,1,0,0,2,-8,38,46,47,FALSE,0,1,Sung-yueng,Ki,0,1,33,1101,15,235.7,147.4,36,1,171,41.9,4,0,2,0.1,47,Sung-yueng,Ki,324
Dwight_Gayle_325,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,335,0,0,0,0,18776,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,3289,0,0,0,1,0,0,0,0,5,5,60,FALSE,0,0,Dwight,Gayle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,60,Dwight,Gayle,325
Ayoze_P�rez_326,0,20,0,1,3,34,1,4,14,14.7,3,0,326,0,0,335,0,0,1,14.1,18777,48,1,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,90,0,0,11,0,0,0,0,6,0,34,0,78242,3,0,1,1,0,78,9,-4950,808,5758,61,FALSE,1,0,Ayoze,Pérez,7,2,108,2614,31,559.5,606,759,13,402,192.5,10,0,2,1.3,61,Ayoze,Pérez,326
Jose Luis_Mato Sanmart�n_327,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,335,0,0,0,0,18778,0,0,2019-04-12T19:00:00Z,4/12/2019 20:00,0,0,0,0,0,11,0,0,0,0,0,0,34,0,137954,0,0,0,1,0,0,0,-1932,671,2603,47,FALSE,0,0,Jose Luis,Mato Sanmartín,2,0,30,586,15,35.9,121.4,290,3,89,44.6,1,0,1,2.2,47,Jose Luis,Mato Sanmartín,327
Alex_McCarthy_328,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,338,0,0,0,0,18779,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,136015,0,0,0,1,3,0,0,-3807,1598,5405,43,TRUE,0,0,Alex,McCarthy,0,0,73,2250,44,0,585.2,0,6,414,58.6,4,0,1,2.1,43,Alex,McCarthy,328
Fraser_Forster_329,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,338,0,0,0,0,18780,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,37676,0,0,0,1,3,0,0,-46,243,289,42,TRUE,0,0,Fraser,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,42,Fraser,Forster,329
Ryan_Bertrand_330,0,21,0,0,0,4,0,7,10,0.3,0,0,330,0,0,338,1,1,0,2.1,18781,19,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,20,0,0,0,0,1,0,34,0,124482,1,0,0,1,3,2,1,4703,7013,2310,48,TRUE,0,1,Ryan,Bertrand,1,0,49,1710,31,314.5,284.2,104,1,255,70,6,0,8,2.1,48,Ryan,Bertrand,330
Maya_Yoshida_331,1,21,1,2,0,18,0,7,14,10.5,1,0,331,0,0,338,0,1,0,9.3,18782,41.4,1,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,20,0,0,0,0,5,0,34,0,44791,0,1,2,1,3,41,5,6328,9027,2699,41,TRUE,0,0,Maya,Yoshida,0,1,41,1338,25,56.5,325.8,155,4,248,53.8,3,0,0,1,41,Maya,Yoshida,331
C�dric_Soares_332,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,338,0,0,0,0,18783,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,134804,0,0,0,1,3,0,0,-1338,4,1342,42,TRUE,0,0,Cédric,Soares,1,2,52,1493,31,226.5,309,103,7,273,63.9,4,0,4,2.1,42,Cédric,Soares,332
Jack_Stephens_333,0,3,0,0,0,2,0,0,2,0.3,1,0,333,0,0,338,0,0,0,0.3,18784,1,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,6,0,0,20,0,0,0,0,1,0,34,0,18599,2,0,0,1,3,2,1,-549,106,655,42,TRUE,0,0,Jack,Stephens,1,0,41,1292,25,63.1,318.8,141,4,230,52.3,3,0,4,0.3,42,Jack,Stephens,333
Sam_McQueen_334,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,338,0,0,0,0,18785,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,28743,0,0,0,1,3,0,0,-105,4,109,40,TRUE,0,0,Sam,McQueen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,40,Sam,McQueen,334
Jan_Bednarek_335,0,23,0,1,0,13,0,16,15,0.3,0,0,335,0,0,338,1,1,0,6.9,18786,35.4,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,20,0,0,0,0,4,0,34,0,426564,0,1,0,1,3,33,2,4960,30670,25710,40,TRUE,0,0,Jan,Bednarek,0,1,43,1700,26,84.7,517.6,49,3,290,65.4,3,0,6,6.9,40,Jan,Bednarek,335
Wesley_Hoedt_336,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,338,0,0,0,0,18787,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,10449,0,0,0,1,3,0,0,-56,2,58,42,TRUE,0,0,Wesley,Hoedt,0,0,29,1170,24,20,283.6,41,3,206,34.7,4,0,2,0.2,42,Wesley,Hoedt,336
Steven_Davis_337,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,338,0,0,0,0,18788,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,2821,0,0,0,1,3,0,0,-10,0,10,46,TRUE,0,0,Steven,Davis,0,1,9,97,4,41.6,38.8,2,2,39,8.2,0,0,0,0,46,Steven,Davis,337
James_Ward-Prowse_338,0,35,1,0,0,10,0,3,25,1.8,0,0,338,0,0,338,2,1,0,1.2,18789,9.8,1,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,20,0,0,0,0,5,0,34,0,228790,2,0,0,1,3,0,2,33557,75847,42290,51,TRUE,0,0,James,Ward-Prowse,6,0,79,1557,31,560.7,488.4,295,13,317,134.3,3,0,3,3.6,51,James,Ward-Prowse,338
Oriol_Romeu Vidal_339,0,7,1,0,0,8,0,1,5,10.6,0,0,339,0,0,338,0,0,0,3.8,18790,7.4,1,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,29,0,0,20,0,0,0,0,1,0,34,0,143726,0,1,1,1,3,20,1,-1692,7598,9290,42,TRUE,0,0,Oriol,Romeu Vidal,1,0,50,1825,31,129,409.6,114,3,246,65.4,5,0,7,2.3,42,Oriol,Romeu Vidal,339
Pierre-Emile_H�jbjerg_340,0,45,0,0,0,12,0,3,30,1.7,0,0,340,0,0,338,2,1,0,1.4,18791,9.2,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,20,0,0,0,0,15,0,34,0,175237,1,2,1,1,3,3,2,22891,44764,21873,44,TRUE,0,0,Pierre-Emile,Højbjerg,4,2,76,2310,48,389.3,518.8,392,7,394,130.6,4,2,7,2.9,44,Pierre-Emile,Højbjerg,340
Sofiane_Boufal_341,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,338,0,0,0,0,18792,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,309,0,0,0,1,3,0,0,0,1,1,55,TRUE,0,0,Sofiane,Boufal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,Sofiane,Boufal,341
Joshua_Sims_342,1,11,1,1,0,14,0,1,11,13.9,1,0,342,0,0,338,1,1,0,3.5,18793,14.2,1,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,60,0,0,20,0,0,0,0,7,0,34,0,2438,2,0,2,1,3,7,5,-3,39,42,44,TRUE,0,0,Joshua,Sims,0,1,8,134,3,18.1,21.8,36,0,23,7.6,0,0,0,0,44,Joshua,Sims,342
Nathan_Redmond_343,0,22,0,0,3,47,0,3,17,4.6,4,0,343,0,0,338,1,1,2,16.1,18794,81.4,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,90,0,0,20,0,0,0,0,5,0,34,0,131924,3,0,0,1,3,75,15,8997,23880,14883,53,TRUE,1,0,Nathan,Redmond,5,4,117,2867,48,637.4,546.8,707,9,367,188.7,9,0,3,3.1,53,Nathan,Redmond,343
Mario_Lemina_344,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,338,0,0,0,0,18795,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,9424,0,0,0,1,3,0,0,-31,14,45,47,TRUE,0,0,Mario,Lemina,0,2,40,1477,32,169.8,257.4,172,1,223,60,4,0,5,0.1,47,Mario,Lemina,344
Stuart_Armstrong_345,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,338,0,0,0,0,18796,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,15109,0,0,0,1,3,0,0,-451,159,610,51,TRUE,0,0,Stuart,Armstrong,3,3,65,1235,23,346.9,267.4,343,3,227,95.6,4,0,2,0.2,51,Stuart,Armstrong,345
Mohamed_Elyounoussi_346,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,338,0,0,0,0,18797,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,7734,0,0,0,1,3,0,0,-22,27,49,60,TRUE,0,0,Mohamed,Elyounoussi,0,0,26,695,7,221.2,80.6,208,0,82,50.9,4,0,0,0.1,60,Mohamed,Elyounoussi,346
Shane_Long_347,0,9,0,0,1,25,0,0,4,1.2,0,0,347,0,0,338,2,0,1,6.5,18798,31.2,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,29,0,0,20,0,0,0,0,2,0,34,0,127155,0,0,0,1,3,33,6,10382,15721,5339,46,TRUE,0,0,Shane,Long,3,2,50,947,17,132.3,173.4,323,4,144,62.9,1,0,2,2.4,46,Shane,Long,347
Charlie_Austin_348,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,338,0,0,0,0,18799,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,27977,0,0,0,1,3,0,0,-684,308,992,55,TRUE,0,0,Charlie,Austin,2,2,44,954,17,114.7,156.2,402,1,118,67,5,0,1,0.4,55,Charlie,Austin,348
Manolo_Gabbiadini_349,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,338,0,0,0,0,18800,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,7846,0,0,0,1,3,0,0,-24,1,25,56,TRUE,0,0,Manolo,Gabbiadini,1,0,23,468,12,72.7,74.4,167,3,56,30.8,0,0,0,0.1,56,Manolo,Gabbiadini,349
Guido_Carrillo_350,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,338,0,0,0,0,18801,0,0,2019-04-13T14:00:00Z,4/13/2019 15:00,0,0,0,0,0,20,0,0,0,0,0,0,34,0,294,0,0,0,1,3,0,0,1,2,1,55,TRUE,0,0,Guido,Carrillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,Guido,Carrillo,350
Hugo_Lloris_351,0,14,0,0,0,21,1,0,12,0,0,0,351,0,0,339,0,0,0,0.6,18802,6.4,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,90,0,0,10,0,0,0,0,3,0,34,1,378125,0,0,0,0,4,0,6,56975,75456,18481,54,TRUE,0,0,Hugo,Lloris,0,0,129,2610,29,0,711,0,10,602,71.2,11,0,0,6.1,54,Hugo,Lloris,351
Michel_Vorm_352,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,339,0,0,0,0,18803,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,5551,0,0,0,0,4,0,0,-9,6,15,47,TRUE,0,0,Michel,Vorm,0,0,5,180,4,0,66.8,0,1,36,6.6,0,0,0,0.1,47,Michel,Vorm,352
Toby_Alderweireld_353,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,339,0,0,0,0,18804,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,233006,0,0,0,0,4,0,0,12367,17194,4827,60,TRUE,0,0,Toby,Alderweireld,0,0,94,2529,27,91.6,586.6,210,5,570,88.7,11,0,2,3.7,60,Toby,Alderweireld,353
Danny_Rose_354,0,3,0,0,0,2,0,0,3,0,0,0,354,0,0,339,1,0,0,0,18805,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,5,0,0,10,0,0,0,0,0,0,34,0,70816,0,0,0,0,4,0,1,7656,10085,2429,58,TRUE,0,0,Danny,Rose,0,4,75,1515,14,350.7,291.2,191,5,299,83.3,7,0,5,1.1,58,Danny,Rose,354
Jan_Vertonghen_355,0,112,0,0,0,25,1,5,103,7,1,0,355,0,0,339,1,0,0,3.1,18806,24,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,84,0,0,10,0,0,0,0,5,0,34,0,268991,1,1,0,0,4,0,5,18650,25184,6534,59,TRUE,0,1,Jan,Vertonghen,1,0,59,1731,22,97.4,402.2,134,6,355,63.3,5,1,2,4.4,59,Jan,Vertonghen,355
Ben_Davies_356,0,56,0,0,0,24,1,4,50,24.3,0,0,356,0,0,339,1,0,0,7.3,18807,12.4,1,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,90,0,2,10,0,0,0,0,2,0,34,0,104039,1,0,1,0,4,36,6,2396,3165,769,56,TRUE,0,0,Ben,Davies,0,0,58,1551,21,249.2,324.2,138,4,307,71.4,6,0,2,1.7,56,Ben,Davies,356
Kieran_Trippier_357,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,339,0,0,0,0,18808,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,1017223,0,0,0,0,4,0,0,99558,123841,24283,60,TRUE,0,0,Kieran,Trippier,1,5,107,2095,22,764.1,560.2,121,13,534,144.6,9,0,2,16.2,60,Kieran,Trippier,357
Kyle_Walker-Peters_358,0,49,0,0,1,32,1,0,45,58.6,1,0,358,0,0,339,0,0,0,8.3,18809,18.8,4,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,90,1,3,10,0,0,0,0,4,0,34,0,40545,0,0,0,0,4,6,7,-145,1184,1329,42,TRUE,0,0,Kyle,Walker-Peters,0,3,27,284,2,101.5,99.8,15,4,101,21.5,2,0,1,0.7,42,Kyle,Walker-Peters,358
Davinson_S�nchez_359,0,91,0,0,0,25,1,3,85,2,0,0,359,0,0,339,2,0,0,6.8,18810,16.6,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,90,0,0,10,0,0,0,0,6,0,34,0,101264,0,0,0,0,4,49,6,440,1221,781,58,TRUE,0,0,Davinson,Sánchez,1,2,72,1671,19,38,388.4,179,4,368,60.8,6,0,2,1.6,58,Davinson,Sánchez,359
Serge_Aurier_360,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,339,0,0,0,0,18811,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,33035,0,0,0,0,4,0,0,-166,6,172,57,TRUE,0,0,Serge,Aurier,0,2,24,562,9,108.4,151.6,45,0,116,30.5,2,0,1,0.5,57,Serge,Aurier,360
Eric_Dier_361,0,0,0,0,0,0,0,0,0,0,0,0,361,0,0,339,0,0,0,0,18812,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,59650,0,0,0,0,4,0,0,-539,22,561,47,TRUE,0,0,Eric,Dier,2,0,43,1219,14,117.3,259.2,79,1,206,45.7,5,0,3,0.9,47,Eric,Dier,361
Mousa_Demb�l�_362,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,339,0,0,0,0,18813,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,43565,0,0,0,0,4,0,0,-65,2,67,49,TRUE,0,0,Mousa,Dembélé,0,0,14,512,6,17.5,51,1,0,74,7.1,1,0,1,0.7,49,Mousa,Dembélé,362
Erik_Lamela_363,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,339,0,0,0,0,18814,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,22137,0,0,0,0,4,0,0,-582,30,612,59,TRUE,0,0,Erik,Lamela,4,2,58,889,10,302.5,254.6,435,4,201,98.8,4,0,2,0.3,59,Erik,Lamela,363
Christian_Eriksen_364,1,77,0,0,0,24,1,2,51,77.3,1,0,364,0,0,339,2,0,0,16.8,18815,34.6,6,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,90,0,2,10,0,0,0,0,8,0,34,0,518583,2,1,1,0,4,56,6,175437,198449,23012,93,TRUE,0,0,Christian,Eriksen,6,12,141,2320,32,997.2,749.4,639,15,584,238.9,7,0,2,8.4,93,Christian,Eriksen,364
Bamidele_Alli_365,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,339,0,0,0,0,18816,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,150536,0,0,0,0,4,0,0,-481,6408,6889,88,TRUE,0,0,Bamidele,Alli,5,3,82,1445,18,326.7,404.8,568,8,297,130,7,0,3,2.4,88,Bamidele,Alli,365
Victor_Wanyama_366,0,71,0,0,2,38,1,0,63,4.5,2,0,366,0,0,339,1,0,1,8.8,18817,45,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,90,0,0,10,0,0,0,0,11,0,34,0,2642,4,4,1,0,4,38,10,23,60,37,49,TRUE,1,0,Victor,Wanyama,1,0,19,306,1,13.1,69.2,59,2,75,14.2,2,0,0,0.1,49,Victor,Wanyama,366
Heung-Min_Son_367,1,2,0,0,0,13,0,0,2,13.3,0,0,367,0,0,339,0,0,0,3.1,18818,17.2,1,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,3,0,0,10,0,0,0,0,0,0,34,0,1327447,0,0,0,0,4,0,4,476728,499566,22838,87,TRUE,0,0,Heung-Min,Son,12,8,154,1721,20,426.7,656.2,818,17,480,190,9,0,2,21.7,88,Heung-Min,Son,367
Harry_Winks_368,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,339,0,0,0,0,18819,0,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,9978,0,0,0,0,4,0,0,171,429,258,55,TRUE,0,0,Harry,Winks,1,0,53,1589,17,168.6,268.2,71,3,275,50.7,6,0,4,0.2,55,Harry,Winks,368
Moussa_Sissoko_369,1,57,0,0,0,22,1,0,55,16.1,3,0,369,0,0,339,1,0,0,4.2,18820,21.2,1,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,73,0,0,10,0,0,0,0,4,0,34,0,21805,2,0,1,0,4,5,6,858,2020,1162,49,TRUE,0,0,Moussa,Sissoko,0,3,72,2158,26,353.9,313.4,187,3,371,85.4,10,0,1,0.4,49,Moussa,Sissoko,369
Lucas_Rodrigues Moura da Silva_370,0,47,0,0,3,65,1,1,41,4.9,2,0,370,0,0,339,0,0,3,18.7,18821,114.2,0,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,90,0,0,10,0,0,0,0,4,0,34,0,353617,2,0,0,0,4,68,21,25989,31783,5794,67,TRUE,0,0,Lucas,Rodrigues Moura da Silva,10,2,119,1701,14,321.5,513.2,547,8,313,137.8,12,0,3,7.3,68,Lucas,Rodrigues Moura da Silva,370
Fernando_Llorente_371,1,36,1,1,0,13,1,0,25,37.8,1,0,371,0,0,339,0,0,0,11.3,18822,14,3,2019-04-13T11:30:00Z,4/13/2019 12:30,0,0,86,0,0,10,0,0,0,0,1,0,34,0,51134,2,0,4,0,4,61,5,9213,13217,4004,51,TRUE,0,0,Fernando,Llorente,1,4,35,479,5,158.8,119.8,264,3,86,53.9,1,0,2,0.9,51,Fernando,Llorente,371
