name,lname,ID,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,assists,attempted_passes
Denis,Odoi,181,0,0,0,14,0,8,24,1.6,1,0,181,0,0,158,1,4,0,3.3,8320,31,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,14,0,0,0,0,10,0,16,0,6345,1,1,0,1,4,0,0,-56,114,170,44,FALSE,0,0,0,35
Tom,Cairney,182,0,0,0,5,0,0,23,11.9,0,0,182,0,0,158,0,3,0,1.6,8321,4,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,45,0,0,14,0,0,0,0,5,0,16,0,34560,2,1,0,1,4,0,1,-989,329,1318,48,FALSE,0,0,0,28
Kevin,McDonald,183,0,0,0,0,0,0,0,0,0,0,183,0,0,158,0,0,0,0,8322,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,14,0,0,0,0,0,0,16,0,13806,0,0,0,1,4,0,0,-355,167,522,43,FALSE,0,0,0,0
Ryan,Sessegnon,184,0,0,0,0,0,1,19,27.7,2,0,184,0,0,158,4,4,0,6.2,8323,2.6,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,2,0,14,0,0,0,0,4,0,16,0,150117,3,0,1,1,4,32,2,-2994,1216,4210,60,FALSE,0,0,0,21
Stefan,Johansen,185,0,0,0,0,0,0,0,0,0,0,185,0,0,158,0,0,0,0,8324,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,14,0,0,0,0,0,0,16,0,3526,0,0,0,1,4,0,0,-53,24,77,51,FALSE,0,0,0,0
Floyd,Ayité,186,0,0,0,0,0,0,0,0,0,0,186,0,0,158,0,0,0,0,8325,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,14,0,0,0,0,0,0,16,0,6203,0,0,0,1,4,0,0,-244,124,368,43,FALSE,0,0,0,0
Neeskens,Kebano,187,0,0,0,0,0,0,0,0,0,0,187,0,0,158,0,0,0,0,8326,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,14,0,0,0,0,0,0,16,0,3077,0,0,0,1,4,0,0,-26,13,39,44,FALSE,0,0,0,0
Rui Pedro,da Rocha Fonte,188,0,0,0,0,0,0,0,0,0,0,188,0,0,158,0,0,0,0,8327,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,14,0,0,0,0,0,0,16,0,9564,0,0,0,1,4,0,0,-214,6,220,44,FALSE,0,0,0,0
Aboubakar,Kamara,189,0,0,0,24,0,0,13,3.3,1,0,189,0,0,158,0,1,1,6,8328,32.6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,45,0,0,14,0,0,0,0,1,0,16,0,484582,3,0,1,1,4,24,5,13018,29874,16856,43,FALSE,0,0,0,17
Ben,Hamer,190,0,0,0,0,0,0,0,0,0,0,190,0,0,151,0,0,0,0,8329,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,499419,0,0,0,0,1,0,0,2219,9303,7084,40,FALSE,0,0,0,0
Jonas,Lössl,191,0,0,0,13,0,3,20,0.3,0,0,191,0,0,151,0,1,0,1.1,8330,10.2,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,1,0,0,0,0,7,0,16,2,92090,0,0,0,0,1,0,2,87,2733,2646,44,FALSE,0,0,0,35
Christopher,Schindler,192,0,0,0,7,0,6,18,1.3,0,0,192,0,0,151,3,1,0,0.9,8331,7.6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,1,0,0,0,0,3,0,16,0,180400,0,0,0,0,1,0,2,5459,12492,7033,43,FALSE,0,0,0,27
Chris,Löwe,193,0,0,0,6,0,3,18,6.5,0,0,193,0,0,151,0,1,0,1.7,8332,5,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,1,1,0,0,0,0,2,0,16,0,6539,0,0,2,0,1,5,2,-249,19,268,44,FALSE,0,0,0,24
Tommy,Smith,194,0,0,0,2,0,0,12,10.8,0,0,194,0,0,151,0,0,0,2.2,8333,0.8,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,59,0,0,1,0,0,0,0,3,0,16,0,3665,1,1,1,0,1,10,0,-38,20,58,44,FALSE,0,1,0,19
Mathias,Jorgensen,195,0,0,0,13,0,4,20,0.1,0,0,195,0,0,151,0,1,0,1.8,8334,17.6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,1,0,0,0,0,5,0,16,0,177767,0,2,0,0,1,0,2,1500,3690,2190,44,FALSE,0,0,0,26
Scott,Malone,196,0,0,0,0,0,0,0,0,0,0,196,0,0,151,0,0,0,0,8335,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,87282,0,0,0,0,1,0,0,-1674,7,1681,40,FALSE,0,0,0,0
Florent,Hadergjonaj,197,0,0,0,8,0,2,8,14.2,0,0,197,0,0,151,0,1,0,2.4,8336,9.4,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,30,0,1,1,0,0,0,0,3,0,16,0,4428,1,1,0,0,1,0,1,-67,88,155,44,FALSE,0,0,0,13
Terence,Kongolo,198,0,0,0,11,0,9,16,1.8,1,0,198,0,0,151,1,1,0,2.6,8337,24.2,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,1,0,0,0,0,4,0,16,0,16278,0,0,0,0,1,0,2,6196,6923,727,43,FALSE,0,0,0,21
Aaron,Mooy,199,0,0,0,6,0,4,21,16.6,0,0,199,0,0,151,2,1,0,3.2,8338,15,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,1,0,0,0,0,7,0,16,0,121106,3,0,0,0,1,0,2,-3703,5421,9124,51,FALSE,0,0,0,31
Rajiv,van La Parra,200,0,0,0,0,0,0,0,0,0,0,200,0,0,151,0,0,0,0,8339,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,2058,0,0,0,0,1,0,0,-38,12,50,47,FALSE,0,0,0,0
Jonathan,Hogg,201,0,0,0,5,0,2,18,1.3,1,0,201,0,0,151,2,0,0,0.3,8340,1.4,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,51,0,0,1,0,0,0,0,10,0,16,0,30054,1,0,0,0,1,0,1,1664,3669,2005,44,FALSE,0,0,0,23
Philip,Billing,202,0,0,0,0,0,0,0,0,0,0,202,0,0,151,0,0,0,0,8341,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,117869,0,0,0,0,1,0,0,-17119,961,18080,45,FALSE,0,0,0,0
Tom,Ince,203,0,0,0,0,0,0,0,0,0,0,203,0,0,151,0,0,0,0,8342,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,437,0,0,0,0,1,0,0,-5,0,5,50,FALSE,0,0,0,0
Danny,Williams,204,0,0,0,1,1,3,8,0.4,0,0,204,0,0,151,2,0,0,0.4,8343,3.4,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,69,0,0,1,0,0,0,0,5,0,16,0,957,2,0,0,0,1,0,2,4,44,40,45,FALSE,0,1,0,13
Abdelhamid,Sabiri,205,0,0,0,0,0,0,0,0,0,0,205,0,0,151,0,0,0,0,8344,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,3841,0,0,0,0,1,0,0,-218,35,253,43,FALSE,0,0,0,0
Alex,Pritchard,206,0,0,0,3,0,1,25,17.4,1,0,206,0,0,151,4,1,0,3.2,8345,2.2,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,1,1,0,0,0,0,3,0,16,0,6917,3,1,1,0,1,12,1,-276,375,651,48,FALSE,0,1,0,34
Ramadan,Sobhi,207,0,0,0,0,0,0,0,0,0,0,207,0,0,151,0,0,0,0,8346,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,5658,0,0,0,0,1,0,0,-59,35,94,48,FALSE,0,0,0,0
Juninho,Bacuna,208,0,0,0,-3,0,1,9,10.7,0,0,208,0,0,151,3,1,0,1.5,8347,4.6,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,38,0,0,1,0,0,0,0,2,0,16,0,9799,1,0,0,0,1,0,0,-274,135,409,43,FALSE,0,1,0,15
Collin,Quaner,209,0,0,0,0,0,0,0,0,0,0,209,0,0,151,0,0,0,0,8348,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,197441,0,0,0,0,1,0,0,-5874,3684,9558,43,FALSE,0,0,0,0
Laurent,Depoitre,210,0,0,0,-2,0,1,17,2.4,0,0,210,0,0,151,3,1,0,2.8,8349,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,1,0,0,0,0,4,0,16,0,26570,5,0,1,0,1,26,2,-551,661,1212,51,FALSE,0,0,0,31
Steve,Mounie,211,0,0,0,0,0,0,0,0,0,0,211,0,0,151,0,0,0,0,8350,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,8353,0,0,0,0,1,0,0,-949,28,977,58,FALSE,0,0,0,0
Elias,Kachunga,212,0,0,0,0,0,0,0,0,0,0,212,0,0,151,0,0,0,0,8351,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,1,0,0,0,0,0,0,16,0,4541,0,0,0,0,1,0,0,-89,76,165,48,FALSE,0,0,0,0
Kasper,Schmeichel,213,0,0,0,7,0,0,25,0,0,0,213,0,1,157,0,2,0,0.2,8352,2,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,0,0,17,0,0,0,0,7,0,16,0,295525,0,0,0,2,0,0,1,-4885,1621,6506,50,TRUE,0,0,0,37
Eldin,Jakupovic,214,0,0,0,0,0,0,0,0,0,0,214,0,0,157,0,0,0,0,8353,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,5774,0,0,0,2,0,0,0,-39,17,56,44,TRUE,0,0,0,0
Wes,Morgan,215,0,0,0,14,0,2,32,0.3,0,0,215,0,0,157,0,2,0,1.5,8354,14.8,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,1,0,17,0,0,0,0,7,0,16,0,53692,0,1,0,2,0,0,1,140,1488,1348,45,TRUE,0,0,0,37
Christian,Fuchs,216,0,0,0,0,0,0,0,0,0,0,216,0,0,157,0,0,0,0,8355,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,25079,0,0,0,2,0,0,0,-300,76,376,42,TRUE,0,0,0,0
Danny,Simpson,217,0,0,0,0,0,0,0,0,0,0,217,0,0,157,0,0,0,0,8356,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,12518,0,0,0,2,0,0,0,-35,135,170,42,TRUE,0,0,0,0
Yohan,Benalouane,218,0,0,0,0,0,0,0,0,0,0,218,0,0,157,0,0,0,0,8357,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,57482,0,0,0,2,0,0,0,-691,363,1054,39,TRUE,0,0,0,0
Benjamin,Chilwell,219,0,0,0,10,0,5,23,2.3,0,0,219,0,0,157,0,2,0,1.9,8358,10.8,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,0,0,17,0,0,0,0,6,0,16,0,204716,1,1,1,2,0,6,1,-8729,7278,16007,52,TRUE,0,0,0,39
Harry,Maguire,220,0,0,0,0,0,0,0,0,0,0,220,0,0,157,0,0,0,0,8359,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,548685,0,0,0,2,0,0,0,-17144,944,18088,54,TRUE,0,0,0,0
Ricardo Domingos,Barbosa Pereira,221,0,0,0,14,0,3,30,1.8,3,0,221,0,0,157,0,2,0,2.5,8360,19.2,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,0,0,17,0,0,0,0,7,0,16,0,391600,4,1,0,2,0,4,1,1039,25453,24414,51,TRUE,0,0,0,37
Jonny,Evans,222,0,0,0,17,0,12,40,0.3,0,0,222,0,0,157,3,2,0,4.4,8361,23.2,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,0,0,17,0,0,0,0,7,0,16,0,19658,0,1,0,2,0,20,1,-985,374,1359,48,TRUE,0,0,0,46
Riyad,Mahrez,223,0,0,0,9,0,2,42,10.7,0,0,223,0,0,155,1,2,0,3.9,8362,8.4,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,83,0,0,6,0,0,0,0,5,0,16,0,185207,2,0,0,0,2,20,2,15925,27676,11751,85,FALSE,0,0,0,47
Marc,Albrighton,224,0,0,0,0,0,0,8,12,1,0,224,0,0,157,2,1,0,1.6,8363,4.4,1,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,34,0,0,17,0,0,0,0,2,0,16,0,26231,4,2,0,2,0,0,0,-650,304,954,51,TRUE,0,1,0,12
Demarai,Gray,225,0,0,0,5,0,1,24,20.8,2,0,225,0,0,157,1,2,0,5.3,8364,13.6,1,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,1,0,17,0,0,0,0,5,0,16,0,68329,4,1,0,2,0,19,1,-5768,632,6400,54,TRUE,0,1,0,31
Daniel,Amartey,226,0,0,0,0,0,0,0,0,0,0,226,0,0,157,0,0,0,0,8365,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,11978,0,0,0,2,0,0,0,-292,56,348,43,TRUE,0,0,0,0
Wilfred,Ndidi,227,0,0,0,13,0,5,40,16.9,1,0,227,0,0,157,1,2,0,2.8,8366,8.4,1,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,0,0,17,0,0,0,0,15,0,16,0,55900,2,0,3,2,0,3,2,-3544,486,4030,49,TRUE,0,0,0,46
Vicente,Iborra,228,0,0,0,3,0,1,14,16.3,0,0,228,0,0,157,2,1,0,1.8,8367,2,1,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,55,0,0,17,0,0,0,0,3,0,16,0,2769,0,0,0,2,0,0,1,-24,35,59,47,TRUE,0,0,0,19
Matty,James,229,0,0,0,0,0,0,0,0,0,0,229,0,0,157,0,0,0,0,8368,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,1047,0,0,0,2,0,0,0,-17,22,39,44,TRUE,0,0,0,0
Hamza,Choudhury,230,0,0,0,0,0,0,0,0,0,0,230,0,0,157,0,0,0,0,8369,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,5601,0,0,0,2,0,0,0,-12,173,185,43,TRUE,0,0,0,0
Adrien Sebastian,Perruchet Silva,231,0,0,0,0,0,0,0,0,0,0,231,0,0,157,0,0,0,0,8370,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,10692,0,0,0,2,0,0,0,-104,39,143,48,TRUE,0,0,0,0
Fousseni,Diabaté,232,0,0,0,0,0,0,0,0,0,0,232,0,0,157,0,0,0,0,8371,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,2397,0,0,0,2,0,0,0,-12,30,42,46,TRUE,0,0,0,0
James,Maddison,233,1,0,0,16,0,1,33,43,1,0,233,0,0,157,0,2,0,7.1,8372,15.2,3,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,0,1,17,0,0,0,0,3,0,16,0,360481,2,0,1,2,0,13,2,23943,34956,11013,68,TRUE,0,0,0,40
Jamie,Vardy,234,0,0,0,0,0,0,0,0,0,0,234,0,0,157,0,0,0,0,8373,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,17,0,0,0,0,0,0,16,0,199268,0,0,0,2,0,0,0,-48831,1300,50131,89,TRUE,0,0,0,0
Shinji,Okazaki,235,0,1,0,-4,0,0,6,1.2,0,0,235,0,0,157,1,0,0,0.5,8374,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,11,0,0,17,0,0,0,0,0,0,16,0,34554,3,0,0,2,0,4,1,-100,668,768,52,TRUE,0,0,0,7
Kelechi,Iheanacho,236,0,0,0,4,0,0,10,2,2,0,236,0,0,157,0,1,0,0.6,8375,1.6,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,55,1,0,17,0,0,0,0,2,0,16,0,74330,0,0,0,2,0,2,1,-4626,1818,6444,59,TRUE,0,0,0,11
Simon,Mignolet,237,0,0,0,0,0,0,0,0,0,0,237,0,0,152,0,0,0,0,8376,0,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,7293,0,0,0,4,0,0,0,-34,25,59,48,FALSE,0,0,0,0
Loris,Karius,238,0,0,0,0,0,0,0,0,0,0,238,0,0,152,0,0,0,0,8377,0,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,5491,0,0,0,4,0,0,0,-32,0,32,49,FALSE,0,0,0,0
Dejan,Lovren,239,0,0,0,0,0,0,0,0,0,0,239,0,0,152,0,0,0,0,8378,0,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,107922,0,0,0,4,0,0,0,-8548,1956,10504,49,FALSE,0,0,0,0
Alberto,Moreno,240,0,0,0,0,0,0,0,0,0,0,240,0,0,152,0,0,0,0,8379,0,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,16228,0,0,0,4,0,0,0,-197,263,460,42,FALSE,0,0,0,0
Nathaniel,Clyne,241,0,0,0,0,0,0,0,0,0,0,241,0,0,152,0,0,0,0,8380,0,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,14168,0,0,0,4,0,0,0,-149,51,200,46,FALSE,0,0,0,0
Joseph,Gomez,242,0,0,0,0,0,0,0,0,0,0,242,0,0,152,0,0,0,0,8381,0,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,146965,0,0,0,4,0,0,0,-78519,1931,80450,51,FALSE,0,0,0,0
Joel,Matip,243,0,0,0,29,1,6,58,1.3,0,0,243,0,0,152,2,0,0,2.1,8382,17.4,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,90,0,0,2,0,0,0,0,2,0,16,0,13976,0,3,0,4,0,2,6,1577,1891,314,49,FALSE,0,0,0,68
Ragnar,Klavan,244,0,0,0,0,0,0,0,0,0,0,244,0,0,152,0,0,0,0,8383,0,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,2666,0,0,0,4,0,0,0,-23,0,23,44,FALSE,0,0,0,0
Trent,Alexander-Arnold,245,0,0,0,0,0,0,0,0,0,0,245,0,0,152,0,0,0,0,8384,0,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,1812110,0,0,0,4,0,0,0,142158,159855,17697,54,FALSE,0,0,0,0
Virgil,van Dijk,246,0,0,0,28,1,6,67,1.3,0,0,246,0,0,152,0,0,0,1.5,8385,14,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,90,0,0,2,0,0,0,0,5,0,16,0,1210361,0,0,0,4,0,0,6,93083,104246,11163,61,FALSE,0,0,0,74
Andrew,Robertson,247,0,0,2,34,1,2,53,23,0,0,247,0,0,152,0,0,0,5.2,8386,21,1,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,90,0,1,2,0,0,0,0,6,0,16,0,1820364,2,0,0,4,0,8,11,-91629,27244,118873,64,FALSE,0,0,1,65
Alex,Oxlade-Chamberlain,248,0,0,0,0,0,0,0,0,0,0,248,0,0,152,0,0,0,0,8387,0,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,2167,0,0,0,4,0,0,0,-10,16,26,64,FALSE,0,0,0,0
Jordan,Henderson,249,0,0,0,4,0,0,11,1,1,0,249,0,0,152,1,0,0,0.4,8388,2.8,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,9,0,0,2,0,0,0,0,2,0,16,0,35415,1,1,0,4,0,0,1,-130,174,304,53,FALSE,0,0,0,14
Adam,Lallana,250,0,0,0,12,0,0,13,6.8,0,0,250,0,0,152,0,0,0,1.3,8389,4,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,25,0,0,2,0,0,0,0,1,0,16,0,41299,0,0,0,4,0,2,4,-202,36,238,69,FALSE,0,0,1,18
Sadio,Mané,251,0,0,0,5,0,0,9,1.5,2,0,251,0,0,152,0,0,0,0.8,8390,2.2,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,25,0,0,2,0,0,0,0,1,0,16,0,1356725,0,0,0,4,0,4,1,-410262,3705,413967,97,FALSE,0,0,0,10
Georginio,Wijnaldum,252,0,0,0,9,1,2,56,15.6,0,0,252,0,0,152,1,0,0,3.2,8391,12.2,1,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,90,0,0,2,0,0,0,0,7,0,16,0,79978,3,0,1,4,0,4,3,-4379,1900,6279,55,FALSE,0,0,0,65
Mohamed,Salah,253,0,0,3,70,1,0,38,28.9,5,0,253,0,0,152,0,0,3,21.9,8392,107,2,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,90,2,0,2,0,0,0,0,3,0,16,0,2055754,2,0,1,4,0,83,21,-32078,34666,66744,130,FALSE,1,0,0,46
James,Milner,254,0,0,0,8,1,1,48,7.8,0,0,254,0,0,152,2,0,0,1.5,8393,4,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,90,0,0,2,0,0,0,0,4,0,16,0,275114,0,0,1,4,0,3,3,14819,23561,8742,56,FALSE,0,0,0,60
Fabio Henrique,Tavares,255,0,0,0,7,1,4,63,4.3,1,0,255,0,0,152,3,0,0,1.8,8394,12.2,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,90,0,0,2,0,0,0,0,5,0,16,0,26285,0,0,1,4,0,1,2,-236,163,399,55,FALSE,0,1,0,74
Naby,Keita,256,0,0,0,16,1,4,30,2.7,3,0,256,0,0,152,1,0,0,4,8395,15,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,64,0,0,2,0,0,0,0,6,0,16,0,105835,2,0,0,4,0,22,3,484,1387,903,72,FALSE,0,0,0,33
Roberto,Firmino,257,0,0,1,31,1,2,33,21.8,1,0,257,0,0,152,1,0,0,5.5,8396,24.4,1,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,80,0,0,2,0,0,0,0,6,0,16,0,1005638,1,0,0,4,0,9,9,11119,44184,33065,92,FALSE,0,0,2,38
Danny,Ings,258,0,0,0,0,0,0,0,0,0,0,258,0,0,154,0,0,0,0,8397,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,176936,0,0,0,0,1,0,0,-21476,1647,23123,54,FALSE,0,0,0,0
Dominic,Solanke,259,0,0,0,0,0,0,0,0,0,0,259,0,0,152,0,0,0,0,8398,0,0,2018-12-08T12:30:00Z,12/8/2019 12:30,0,0,0,0,0,2,0,0,0,0,0,0,16,0,14883,0,0,0,4,0,0,0,-285,47,332,47,FALSE,0,0,0,0
Ederson,Santana de Moraes,260,0,0,0,12,0,0,26,0,0,0,260,0,0,155,0,2,0,1.9,8399,19.2,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,6,0,0,0,0,2,0,16,3,1536664,0,0,0,0,2,0,2,-26277,8263,34540,58,FALSE,0,0,0,28
Claudio,Bravo,261,0,0,0,0,0,0,0,0,0,0,261,0,0,155,0,0,0,0,8400,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,6952,0,0,0,0,2,0,0,-52,19,71,49,FALSE,0,0,0,0
John,Stones,262,0,0,0,18,0,4,99,0.9,1,0,262,0,0,155,1,2,0,2.8,8401,21.2,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,6,0,0,0,0,11,0,16,0,374985,0,1,1,0,2,6,1,-8871,4067,12938,53,FALSE,0,0,0,104
Vincent,Kompany,263,0,0,0,0,0,0,0,0,0,0,263,0,0,155,0,0,0,0,8402,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,76608,0,0,0,0,2,0,0,1747,2515,768,52,FALSE,0,0,0,0
Nicolás,Otamendi,264,0,0,0,0,0,0,0,0,0,0,264,0,0,155,0,0,0,0,8403,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,153488,0,0,0,0,2,0,0,-724,830,1554,61,FALSE,0,0,0,0
Kyle,Walker,265,0,0,0,18,0,0,73,14.2,1,0,265,0,0,155,0,2,0,3.8,8404,16.2,1,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,6,0,0,0,0,3,0,16,0,812317,0,3,1,0,2,8,1,-14118,11419,25537,65,FALSE,0,0,0,82
Danilo Luiz,da Silva,266,0,0,0,0,0,0,0,0,0,0,266,0,0,155,0,0,0,0,8405,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,20405,0,0,0,0,2,0,0,-165,123,288,51,FALSE,0,0,0,0
Benjamin,Mendy,267,0,0,0,0,0,0,0,0,0,0,267,0,0,155,0,0,0,0,8406,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,472207,0,0,0,0,2,0,0,-32610,143,32753,62,FALSE,0,0,0,0
Aymeric,Laporte,268,0,0,0,13,0,2,96,1.3,0,0,268,0,0,155,1,2,0,3.2,8407,15.2,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,6,0,0,0,0,4,0,16,0,965209,0,0,0,0,2,15,1,-16865,28355,45220,61,FALSE,0,0,0,103
Fabian,Delph,269,0,0,0,18,0,4,48,3.8,2,0,269,0,0,155,1,2,0,1.8,8408,14.2,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,6,0,0,0,0,4,0,16,0,28004,0,2,0,0,2,0,1,-835,1388,2223,53,FALSE,0,0,0,59
