name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,points_per_game,winning_goals,yellow_cards,first_name,second_name,t_goals_scored,t_assists,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent,gw16_pts,dream_team
Joe_Powell_547,0,0,0,0,0,0,0,0,0,0,0,0,547,0,0,147,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,195,0,0,0,1,3,0,0,-3,20,23,45,TRUE,0,0,0,Joe,Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor_Coventry_548,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,147,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,185,0,0,0,1,3,0,0,1,23,22,45,TRUE,0,0,0,Conor,Coventry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan_Foyth_549,0,58,0,0,0,16,0,12,51,0.9,0,0,549,0,0,150,1,1,0,3,28.6,0,0,0,90,0,0,16,0,0,0,0,4,0,0,43550,2,1,0,1,3,0,2,9905,13194,3289,50,TRUE,3.8,0,0,Juan,Foyth,0.066666667,0,450,8,3,141,40,3,79,18.5,1,0,1,0.8,0,0
Michael_Obafemi_550,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,150,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1176,0,0,0,1,3,0,0,681,863,182,50,FALSE,1.8,0,0,Michael,Obafemi,0,1,90,3,27.1,21.6,85,0,21,13.3,0,0,1,0,0,0
Viktor_Gyokeres_551,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,142,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1017,0,0,0,1,3,0,0,134,373,239,45,TRUE,0,0,0,Viktor,Gyokeres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edward_Nketiah_552,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,145,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,452,0,0,0,2,2,0,0,27,111,84,50,FALSE,1,0,0,Edward,Nketiah,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
Frederick_Woodman_553,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,149,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3035,0,0,0,1,1,0,0,1203,1473,270,40,FALSE,0,0,0,Frederick,Woodman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Adalberto_PeÒaranda_554,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,146,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,42,0,0,0,2,1,0,0,31,38,7,50,TRUE,0,0,0,Adalberto,Pe√±aranda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan John_Giles_555,0,0,0,0,0,0,0,0,0,0,0,0,555,0,0,148,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,92,0,0,0,1,2,0,0,56,72,16,45,TRUE,0,0,0,Ryan John,Giles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yan_Valery_556,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,150,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2460,0,0,0,1,3,0,0,1964,2244,280,40,FALSE,1,0,0,Yan,Valery,0,0,90,2,2.3,13.8,2,0,8,1.8,0,0,0,0,0,0
Rafael_Camacho_557,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,143,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,50,FALSE,0,0,0,Rafael,Camacho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh_Knight_558,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,144,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,40,FALSE,0,0,0,Josh,Knight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan_AkÈ_31,0,17,0,0,0,15,0,21,15,0.1,0,0,31,0,0,141,1,1,0,5.1,50.6,0,0,0,90,0,0,10,0,0,0,0,5,0,0,284186,1,0,0,1,2,0,2,-173,6372,6545,50,TRUE,3.1,0,0,Nathan,Ak√©,0.066666667,0,1350,22,13,403.2,161,4,263,57.7,4,0,1,4.8,-1,0
Seamus_Coleman_157,0,80,0,0,0,15,0,4,67,24.6,0,0,157,0,0,149,0,1,0,4.3,14.8,1,0,0,90,0,2,15,0,0,0,0,11,0,0,95988,3,0,0,1,1,4,2,6985,9079,2094,52,TRUE,3.5,0,0,Seamus,Coleman,0.066666667,0,990,11,132.8,213,78,2,191,42.3,3,0,1,1.6,-1,0
AndrÈ-Frank_Zambo Anguissa_512,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,144,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7392,0,0,0,1,1,0,0,-542,31,573,44,TRUE,1.6,0,0,Andr√©-Frank,Zambo Anguissa,0,0,569,13,52.8,112,43,0,87,20.8,0,0,0,0.1,-1,0
Steve_Cook_27,0,29,0,0,0,14,0,15,19,0.3,0,0,27,0,0,141,0,1,0,3.3,31,0,0,0,90,0,0,10,0,0,0,0,4,0,0,493275,0,0,0,1,2,2,2,-534,11463,11997,46,TRUE,3.2,0,0,Steve,Cook,0.066666667,1,1350,22,26.8,409,117,3,280,55.3,4,0,1,8.3,-2,0
DeAndre_Yedlin_310,0,21,0,0,0,5,0,6,13,20.9,1,0,310,0,0,149,4,1,0,4.2,19.4,2,0,0,90,1,0,8,0,0,0,0,5,0,0,90028,0,0,0,1,1,2,1,-4155,1129,5284,45,FALSE,2.7,0,1,DeAndre,Yedlin,0.066666667,1,1249,20,181.5,237,65,1,174,48.4,3,0,3,1.5,-3,0
