assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,t_goals_scored,t_assists,points_per_game,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,404609,0,0,0,1,2,0,0,-71430,1063,72493,50,1,0,0,1,4,81,2321,35,443.5,535.6,273,8,442,125.4,6,0,10,6.1
0,29,0,0,0,11,0,9,20,1.5,0,0,0,1,1,0,4.7,24.6,0,0,0,74,0,0,19,0,0,0,0,2,0,0,4921,0,1,0,1,2,21,2,49,124,75,49,1,0,0,0,0,2,190,5,3,40.8,45,0,15,8.9,0,0,1,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,41379,0,0,0,1,2,0,0,-161,36,197,64,1,0,0,0,0,16,450,5,99.1,59.8,3,1,90,16.2,2,0,2,0.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10999,0,0,0,1,2,0,0,-33,18,51,46,1,0,0,0,0,13,361,6,34.3,77.4,7,2,69,11.9,1,0,0,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,557,0,0,0,1,2,0,0,1,1,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,82426,0,0,0,1,2,0,0,-260,15,275,50,1,0,0,0,0,14,566,12,3.1,113.6,8,0,99,12.6,1,1,0,1.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,388715,0,0,0,1,2,0,0,-7318,19919,27237,50,1,0,0,1,1,80,2248,32,71.8,475.4,96,9,464,64.4,6,0,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,107676,0,0,0,1,2,0,0,-11330,130,11460,57,1,0,0,2,3,67,2163,36,551.3,481.6,114,3,379,114.8,4,1,7,1.7
0,32,0,0,0,9,0,4,19,6.7,1,0,0,1,1,0,3.4,21.4,0,0,0,90,0,1,19,0,0,0,0,8,0,0,12056,1,0,1,1,2,6,2,2445,3657,1212,53,1,0,0,0,2,25,839,12,225.7,153.6,72,0,141,45.1,1,0,3,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,72869,0,0,0,1,2,0,0,-154,49,203,100,1,0,0,1,5,44,784,10,276.1,198.6,295,1,153,76.9,2,0,3,1.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,41983,0,0,0,1,2,0,0,-143,348,491,50,1,0,0,1,0,54,2205,32,238.3,433,171,2,334,84.3,6,1,6,0.7
1,26,0,0,0,11,0,3,22,33.6,1,0,0,2,1,0,5,14.6,2,0,0,55,0,1,19,0,0,0,0,2,0,0,60118,1,0,0,1,2,2,3,-6,384,390,61,1,0,1,2,4,59,1114,13,369.8,206.4,226,5,234,80.4,5,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,26839,0,0,0,1,2,0,0,-71,0,71,48,1,0,0,0,2,26,746,14,65.6,172.2,145,0,119,38.1,1,0,1,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,32966,0,0,0,1,2,0,0,-2792,67,2859,50,1,0,0,2,3,60,1270,16,215.8,381,224,6,282,82.2,5,0,3,0.5
0,20,0,0,0,10,0,3,18,5.3,0,0,0,1,1,0,2.3,13.2,0,0,0,90,1,0,19,0,0,0,0,4,0,0,176277,2,3,0,1,2,4,2,-1283,2282,3565,67,1,0,0,4,3,75,1485,22,271.6,294.2,372,5,254,93.7,3,0,2,2.8
1,28,0,0,0,16,0,1,19,12.6,2,0,0,1,1,0,3.6,5.6,1,0,0,90,1,0,19,0,0,0,0,6,0,0,250538,3,1,1,1,2,18,5,19647,32314,12667,72,1,0,0,10,4,118,1471,20,471.4,516.8,701,13,374,168.7,5,0,2,4
0,64,0,0,3,51,0,5,50,13.6,1,0,0,1,1,2,17.9,91.8,1,0,0,90,0,0,19,0,0,0,0,12,0,0,2208829,3,0,0,1,2,74,15,-118824,50615,169439,87,1,1,0,13,10,170,2557,33,691.8,1034.8,1156,19,599,288.6,8,0,5,35.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,61679,0,0,0,1,2,0,0,4937,7872,2935,42,1,0,0,1,0,26,628,13,18.3,117.2,92,2,107,22.7,1,0,0,1
0,56,0,0,0,10,0,0,51,3.6,1,0,1,4,1,0,1.6,3,0,0,0,90,0,0,19,0,0,0,0,15,0,0,73088,2,0,1,1,2,9,2,82,451,369,53,1,0,0,1,2,37,904,15,188.3,168,86,3,163,44.4,1,0,2,1.2
0,5,0,1,0,-1,0,0,4,2.4,0,0,0,0,0,0,3.5,3,0,0,0,35,1,0,19,0,0,0,0,1,0,0,1478011,1,1,1,1,2,30,1,-11942,77132,89074,74,1,0,0,10,7,118,1921,25,415.5,591.6,897,14,385,189.6,6,1,3,23.7
0,18,0,0,0,5,0,0,16,23.1,0,0,0,0,1,0,4.2,4.4,2,0,0,74,0,0,19,0,0,0,0,0,0,0,278674,3,0,0,1,2,14,2,12724,23033,10309,108,1,0,0,12,1,110,1928,33,317.4,540.8,1019,14,355,187.9,4,0,4,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9249,0,0,0,1,0,0,0,-35,19,54,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3521,0,0,0,1,0,0,0,-19,12,31,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,20,0,0,2,31,1,1,8,0,0,0,0,0,0,0,4.2,41.6,0,0,0,90,0,0,11,0,0,0,0,10,0,5,56217,0,0,0,1,0,0,9,-5585,617,6202,50,0,0,0,0,0,119,3060,43,0,718.8,0,10,583,71.9,10,0,1,0.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,66271,0,0,0,1,0,0,0,-6035,811,6846,45,0,0,0,1,2,63,2472,41,406.3,436.4,113,1,325,95.8,5,1,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10572,0,0,0,1,0,0,0,-40,31,71,45,0,0,0,3,0,42,857,15,25,293.2,105,4,194,42.6,2,0,1,0.2
0,20,0,0,1,24,1,11,16,0.4,0,0,0,0,0,0,4.2,22.4,0,0,0,90,0,0,11,0,0,0,0,4,0,0,198747,0,0,0,1,0,19,7,-10589,1041,11630,47,0,0,0,0,1,86,2475,32,46.8,569.8,109,8,485,72.9,9,0,4,3.2
0,32,0,0,0,23,1,5,19,0.8,0,0,0,0,0,0,1.2,11.4,0,0,0,90,0,0,11,0,0,0,0,4,0,0,8730,0,1,0,1,0,0,6,-232,111,343,44,0,0,0,0,0,57,1636,22,80.6,342,53,3,305,47.5,6,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7023,0,0,0,1,0,0,0,-5004,74,5078,44,0,0,0,0,0,35,1054,13,82.5,211.6,59,0,209,35.3,4,0,0,0.1
0,24,0,0,0,23,1,7,15,4.5,0,0,0,0,0,0,1.7,12.4,0,0,0,90,1,1,11,0,0,0,0,9,0,0,15633,0,1,0,1,0,0,5,-686,42,728,43,0,0,1,0,2,45,828,11,91.5,174,9,5,192,27.6,4,0,2,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5997,0,0,0,1,0,0,0,-15,8,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
1,33,0,0,0,22,1,7,20,19.3,1,0,0,1,0,0,5.5,33.4,1,0,0,90,0,1,11,0,0,0,0,7,0,0,36548,0,0,0,1,0,2,6,-3340,589,3929,58,0,0,0,2,5,91,2567,35,816.6,577.6,406,5,409,180.1,9,0,8,0.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,21599,0,0,0,1,0,0,0,-40,41,81,53,0,0,0,0,1,26,780,13,326.9,171.8,126,0,125,62.5,3,0,1,0.3
0,7,0,0,0,2,0,1,6,0.5,0,0,0,1,0,0,0.2,1,0,0,0,8,0,0,11,0,0,0,0,1,0,0,4480,0,0,0,1,0,0,1,-136,17,153,48,0,0,0,0,0,52,2060,32,76.6,292,170,0,196,54.1,6,0,3,0.1
0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,12,0,0,11,0,0,0,0,1,0,0,5109,0,0,0,1,0,2,1,-98,27,125,51,0,0,0,0,0,39,1220,14,236,168.4,245,0,121,64.9,5,0,2,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2060,0,0,0,1,0,0,0,-10,0,10,47,0,0,0,0,1,16,296,8,31.1,53.6,22,0,50,10.7,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,78,0,0,0,1,0,0,0,-1,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,16,1,4,24,10.3,0,0,0,1,0,0,2.8,16.6,1,0,0,90,0,0,11,0,0,0,0,9,0,0,107020,2,3,1,1,0,1,3,-21771,213,21984,44,0,0,0,1,3,56,1532,20,246.1,340,185,4,248,77.2,6,1,3,1.6
0,25,0,0,0,8,1,2,19,14.9,1,0,0,3,0,0,2.5,10,1,0,0,81,0,0,11,0,0,0,0,7,0,0,5114,1,2,0,1,0,0,2,-8,38,46,47,0,0,1,0,1,33,1101,15,235.7,147.4,36,1,171,41.9,4,0,2,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3289,0,0,0,1,0,0,0,0,5,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,20,0,1,3,34,1,4,14,14.7,3,0,0,0,0,1,14.1,48,1,0,0,90,0,0,11,0,0,0,0,6,0,0,78242,3,0,1,1,0,78,9,-4950,808,5758,61,0,1,0,7,2,108,2614,31,559.5,606,759,13,402,192.5,10,0,2,1.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,137954,0,0,0,1,0,0,0,-1932,671,2603,47,0,0,0,2,0,30,586,15,35.9,121.4,290,3,89,44.6,1,0,1,2.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,136015,0,0,0,1,3,0,0,-3807,1598,5405,43,1,0,0,0,0,73,2250,44,0,585.2,0,6,414,58.6,4,0,1,2.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,37676,0,0,0,1,3,0,0,-46,243,289,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
0,21,0,0,0,4,0,7,10,0.3,0,0,0,1,1,0,2.1,19,0,0,0,90,0,0,20,0,0,0,0,1,0,0,124482,1,0,0,1,3,2,1,4703,7013,2310,48,1,0,1,1,0,49,1710,31,314.5,284.2,104,1,255,70,6,0,8,2.1
1,21,1,2,0,18,0,7,14,10.5,1,0,0,0,1,0,9.3,41.4,1,0,0,90,0,0,20,0,0,0,0,5,0,0,44791,0,1,2,1,3,41,5,6328,9027,2699,41,1,0,0,0,1,41,1338,25,56.5,325.8,155,4,248,53.8,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,134804,0,0,0,1,3,0,0,-1338,4,1342,42,1,0,0,1,2,52,1493,31,226.5,309,103,7,273,63.9,4,0,4,2.1
0,3,0,0,0,2,0,0,2,0.3,1,0,0,0,0,0,0.3,1,0,0,0,6,0,0,20,0,0,0,0,1,0,0,18599,2,0,0,1,3,2,1,-549,106,655,42,1,0,0,1,0,41,1292,25,63.1,318.8,141,4,230,52.3,3,0,4,0.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,28743,0,0,0,1,3,0,0,-105,4,109,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
0,23,0,1,0,13,0,16,15,0.3,0,0,0,1,1,0,6.9,35.4,0,0,0,90,0,0,20,0,0,0,0,4,0,0,426564,0,1,0,1,3,33,2,4960,30670,25710,40,1,0,0,0,1,43,1700,26,84.7,517.6,49,3,290,65.4,3,0,6,6.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10449,0,0,0,1,3,0,0,-56,2,58,42,1,0,0,0,0,29,1170,24,20,283.6,41,3,206,34.7,4,0,2,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2821,0,0,0,1,3,0,0,-10,0,10,46,1,0,0,0,1,9,97,4,41.6,38.8,2,2,39,8.2,0,0,0,0
0,35,1,0,0,10,0,3,25,1.8,0,0,0,2,1,0,1.2,9.8,1,0,0,90,0,0,20,0,0,0,0,5,0,0,228790,2,0,0,1,3,0,2,33557,75847,42290,51,1,0,0,6,0,79,1557,31,560.7,488.4,295,13,317,134.3,3,0,3,3.6
0,7,1,0,0,8,0,1,5,10.6,0,0,0,0,0,0,3.8,7.4,1,0,0,29,0,0,20,0,0,0,0,1,0,0,143726,0,1,1,1,3,20,1,-1692,7598,9290,42,1,0,0,1,0,50,1825,31,129,409.6,114,3,246,65.4,5,0,7,2.3
0,45,0,0,0,12,0,3,30,1.7,0,0,0,2,1,0,1.4,9.2,0,0,0,90,0,0,20,0,0,0,0,15,0,0,175237,1,2,1,1,3,3,2,22891,44764,21873,44,1,0,0,4,2,76,2310,48,389.3,518.8,392,7,394,130.6,4,2,7,2.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,309,0,0,0,1,3,0,0,0,1,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,1,1,0,14,0,1,11,13.9,1,0,0,1,1,0,3.5,14.2,1,0,0,60,0,0,20,0,0,0,0,7,0,0,2438,2,0,2,1,3,7,5,-3,39,42,44,1,0,0,0,1,8,134,3,18.1,21.8,36,0,23,7.6,0,0,0,0
0,22,0,0,3,47,0,3,17,4.6,4,0,0,1,1,2,16.1,81.4,0,0,0,90,0,0,20,0,0,0,0,5,0,0,131924,3,0,0,1,3,75,15,8997,23880,14883,53,1,1,0,5,4,117,2867,48,637.4,546.8,707,9,367,188.7,9,0,3,3.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,9424,0,0,0,1,3,0,0,-31,14,45,47,1,0,0,0,2,40,1477,32,169.8,257.4,172,1,223,60,4,0,5,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,15109,0,0,0,1,3,0,0,-451,159,610,51,1,0,0,3,3,65,1235,23,346.9,267.4,343,3,227,95.6,4,0,2,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7734,0,0,0,1,3,0,0,-22,27,49,60,1,0,0,0,0,26,695,7,221.2,80.6,208,0,82,50.9,4,0,0,0.1
0,9,0,0,1,25,0,0,4,1.2,0,0,0,2,0,1,6.5,31.2,0,0,0,29,0,0,20,0,0,0,0,2,0,0,127155,0,0,0,1,3,33,6,10382,15721,5339,46,1,0,0,3,2,50,947,17,132.3,173.4,323,4,144,62.9,1,0,2,2.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,27977,0,0,0,1,3,0,0,-684,308,992,55,1,0,0,2,2,44,954,17,114.7,156.2,402,1,118,67,5,0,1,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7846,0,0,0,1,3,0,0,-24,1,25,56,1,0,0,1,0,23,468,12,72.7,74.4,167,3,56,30.8,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,294,0,0,0,1,3,0,0,1,2,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,21,1,0,12,0,0,0,0,0,0,0,0.6,6.4,0,0,0,90,0,0,10,0,0,0,0,3,0,1,378125,0,0,0,0,4,0,6,56975,75456,18481,54,1,0,0,0,0,129,2610,29,0,711,0,10,602,71.2,11,0,0,6.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5551,0,0,0,0,4,0,0,-9,6,15,47,1,0,0,0,0,5,180,4,0,66.8,0,1,36,6.6,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,233006,0,0,0,0,4,0,0,12367,17194,4827,60,1,0,0,0,0,94,2529,27,91.6,586.6,210,5,570,88.7,11,0,2,3.7
0,3,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,70816,0,0,0,0,4,0,1,7656,10085,2429,58,1,0,0,0,4,75,1515,14,350.7,291.2,191,5,299,83.3,7,0,5,1.1
0,112,0,0,0,25,1,5,103,7,1,0,0,1,0,0,3.1,24,0,0,0,84,0,0,10,0,0,0,0,5,0,0,268991,1,1,0,0,4,0,5,18650,25184,6534,59,1,0,1,1,0,59,1731,22,97.4,402.2,134,6,355,63.3,5,1,2,4.4
0,56,0,0,0,24,1,4,50,24.3,0,0,0,1,0,0,7.3,12.4,1,0,0,90,0,2,10,0,0,0,0,2,0,0,104039,1,0,1,0,4,36,6,2396,3165,769,56,1,0,0,0,0,58,1551,21,249.2,324.2,138,4,307,71.4,6,0,2,1.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1017223,0,0,0,0,4,0,0,99558,123841,24283,60,1,0,0,1,5,107,2095,22,764.1,560.2,121,13,534,144.6,9,0,2,16.2
0,49,0,0,1,32,1,0,45,58.6,1,0,0,0,0,0,8.3,18.8,4,0,0,90,1,3,10,0,0,0,0,4,0,0,40545,0,0,0,0,4,6,7,-145,1184,1329,42,1,0,0,0,3,27,284,2,101.5,99.8,15,4,101,21.5,2,0,1,0.7
0,91,0,0,0,25,1,3,85,2,0,0,0,2,0,0,6.8,16.6,0,0,0,90,0,0,10,0,0,0,0,6,0,0,101264,0,0,0,0,4,49,6,440,1221,781,58,1,0,0,1,2,72,1671,19,38,388.4,179,4,368,60.8,6,0,2,1.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,33035,0,0,0,0,4,0,0,-166,6,172,57,1,0,0,0,2,24,562,9,108.4,151.6,45,0,116,30.5,2,0,1,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,59650,0,0,0,0,4,0,0,-539,22,561,47,1,0,0,2,0,43,1219,14,117.3,259.2,79,1,206,45.7,5,0,3,0.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,43565,0,0,0,0,4,0,0,-65,2,67,49,1,0,0,0,0,14,512,6,17.5,51,1,0,74,7.1,1,0,1,0.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22137,0,0,0,0,4,0,0,-582,30,612,59,1,0,0,4,2,58,889,10,302.5,254.6,435,4,201,98.8,4,0,2,0.3
1,77,0,0,0,24,1,2,51,77.3,1,0,0,2,0,0,16.8,34.6,6,0,0,90,0,2,10,0,0,0,0,8,0,0,518583,2,1,1,0,4,56,6,175437,198449,23012,93,1,0,0,6,12,141,2320,32,997.2,749.4,639,15,584,238.9,7,0,2,8.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,150536,0,0,0,0,4,0,0,-481,6408,6889,88,1,0,0,5,3,82,1445,18,326.7,404.8,568,8,297,130,7,0,3,2.4
0,71,0,0,2,38,1,0,63,4.5,2,0,0,1,0,1,8.8,45,0,0,0,90,0,0,10,0,0,0,0,11,0,0,2642,4,4,1,0,4,38,10,23,60,37,49,1,1,0,1,0,19,306,1,13.1,69.2,59,2,75,14.2,2,0,0,0.1
1,2,0,0,0,13,0,0,2,13.3,0,0,0,0,0,0,3.1,17.2,1,0,0,3,0,0,10,0,0,0,0,0,0,0,1327447,0,0,0,0,4,0,4,476728,499566,22838,87,1,0,0,12,8,154,1721,20,426.7,656.2,818,17,480,190,9,0,2,21.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9978,0,0,0,0,4,0,0,171,429,258,55,1,0,0,1,0,53,1589,17,168.6,268.2,71,3,275,50.7,6,0,4,0.2
1,57,0,0,0,22,1,0,55,16.1,3,0,0,1,0,0,4.2,21.2,1,0,0,73,0,0,10,0,0,0,0,4,0,0,21805,2,0,1,0,4,5,6,858,2020,1162,49,1,0,0,0,3,72,2158,26,353.9,313.4,187,3,371,85.4,10,0,1,0.4
0,47,0,0,3,65,1,1,41,4.9,2,0,0,0,0,3,18.7,114.2,0,0,0,90,0,0,10,0,0,0,0,4,0,0,353617,2,0,0,0,4,68,21,25989,31783,5794,67,1,0,0,10,2,119,1701,14,321.5,513.2,547,8,313,137.8,12,0,3,7.3
1,36,1,1,0,13,1,0,25,37.8,1,0,0,0,0,0,11.3,14,3,0,0,86,0,0,10,0,0,0,0,1,0,0,51134,2,0,4,0,4,61,5,9213,13217,4004,51,1,0,0,1,4,35,479,5,158.8,119.8,264,3,86,53.9,1,0,2,0.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,878129,0,0,0,0,4,0,0,-55645,135916,191561,126,1,0,0,17,6,160,2423,31,430,824.6,1359,24,561,261.3,9,0,5,13.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16367,0,0,0,1,0,0,0,-1,80,81,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3421,0,0,0,1,0,0,0,1,14,13,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5372,0,0,0,1,0,0,0,-19,0,19,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,33,0,0,0,17,0,9,27,1,0,0,0,0,1,0,4.7,27.2,0,0,0,90,0,0,1,0,0,0,0,4,0,0,137636,0,1,0,1,0,19,2,11945,22760,10815,45,1,0,0,3,0,88,2699,43,24,657,260,5,489,94.3,6,0,2,2.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3641,0,0,0,1,0,0,0,3,19,16,42,1,0,0,0,0,1,13,0,0,0,0,0,2,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,588546,0,0,0,1,0,0,0,-20860,18975,39835,48,1,0,0,3,7,96,2165,32,517,612,152,10,423,128.3,5,0,11,8.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2427,0,0,0,1,0,0,0,3,39,36,43,1,0,0,0,0,3,184,5,0.3,28.4,0,0,22,2.9,0,0,0,0
0,15,0,0,0,10,0,9,10,10.2,0,0,0,1,1,0,4.1,21.2,1,0,0,90,0,0,1,0,0,0,0,1,0,0,16329,0,0,0,1,0,10,2,14,170,156,44,1,0,0,0,0,33,1401,24,23,312.4,179,1,181,51.4,3,1,1,0.3
0,36,0,0,0,15,0,7,28,18.4,2,0,0,1,1,0,5.2,23.4,1,0,0,90,0,1,1,0,0,0,0,9,0,0,18908,2,0,0,1,0,10,2,265,737,472,49,1,0,0,0,1,43,1430,21,199.9,318.4,98,4,250,61.8,3,0,3,0.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42870,0,0,0,1,0,0,0,927,3933,3006,42,1,0,0,0,0,52,1642,25,26.9,352.8,75,2,289,45.5,5,0,3,0.7
0,20,0,0,0,2,0,1,13,1.8,0,0,0,0,1,0,0.9,5.2,0,0,0,58,0,0,1,0,0,0,0,1,0,0,48064,1,0,0,1,0,2,1,3036,12081,9045,42,1,0,0,1,1,61,1638,30,198.6,350.4,71,6,340,61.9,4,0,1,0.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2811,0,0,0,1,0,0,0,-8,2,10,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3074,0,0,0,1,0,0,0,-8,13,21,42,1,0,0,0,0,1,83,2,5.3,15,2,0,8,2.2,0,0,0,0
