assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,first_name,second_name,id
2,5,244,100,100,5,172850,0,0,2,-2,282,1,0,2,3.5,4.5,2,Benjamin,4,18,0,67.6,219,FALSE,262.6,0,0,0,0,1350,,2018-07-05T14:31:07Z,52,0,0,0,172850.jpg,3.6,0,0,Chilwell,3.6,FALSE,3,a,11,13,129,54,238683,1784,67111,3427,0.8,10.4,Chilwell,1,Benjamin,Chilwell,219
1,6,221,0,0,2,95658,0,0,-1,1,35.5,2,0,2,0,0,0,Harry,0,16,2,57.8,220,FALSE,307.2,0,0,0,0,926,Knee injury - Expected back 08 Dec,2018-11-03T17:31:13Z,54,0,0,0,95658.jpg,3.7,0,0,Maguire,9.5,FALSE,15,i,11,13,235,41,318026,57,706264,6743,0,7.6,Maguire,3,Harry,Maguire,220
3,9,240,None,None,5,111931,0,0,1,-1,147.3,2,0,2,4.5,5.5,0,Ricardo Domingos,5,15,1,55.7,221,FALSE,273.6,0,0,0,0,1053,,None,51,0,0,0,111931.jpg,5,0,0,Barbosa Pereira,6.6,FALSE,14,a,11,13,137,60,508129,8298,261295,5616,1,11.8,Pereira,2,Ricardo Domingos,Barbosa Pereira,221
0,0,128,75,100,4,37642,0,0,-2,2,12.7,0,0,2,2.3,4,0,Jonny,3.5,5,0,16.5,222,FALSE,99.2,0,0,0,0,601,Knock - 75% chance of playing,2018-12-06T00:01:16Z,48,0,0,0,37642.jpg,3.6,0,0,Evans,0.3,FALSE,6,d,11,13,53,29,11505,164,16066,313,0.7,6,Evans,1,Jonny,Evans,222
2,9,206,100,100,3,103025,0,0,-5,5,253.9,2,0,3,5.5,6,13,Riyad,5,3,5,92.8,223,FALSE,286,0,0,0,0,669,,2018-07-29T08:31:08Z,85,0,1,0,103025.jpg,4.4,0,0,Mahrez,2.9,FALSE,26,a,13,43,387,61,286298,8554,409383,2188,0.6,7.2,Mahrez,0,Riyad,Mahrez,223
2,0,144,100,100,2,51938,0,0,-4,4,216.1,0,0,3,2,3,2,Marc,2.5,9,1,54.3,224,FALSE,183,0,0,0,0,761,,2018-07-23T19:01:08Z,51,0,0,0,51938.jpg,2.2,0,0,Albrighton,0.5,FALSE,11,a,11,13,143,31,13174,99,48318,183,0.5,6.1,Albrighton,2,Marc,Albrighton,224
1,2,109,100,100,4,172632,0,0,-1,1,100.1,0,0,3,1.5,2.5,1,Demarai,2,9,2,46.7,225,FALSE,153.2,0,0,0,0,777,,2018-10-27T15:31:14Z,54,0,0,0,172632.jpg,3.2,0,0,Gray,1.2,FALSE,7,a,11,13,214,38,168492,218,172672,1399,0.4,7,Gray,1,Demarai,Gray,225
0,0,103,0,0,1,155569,-1,1,-2,2,46.7,0,0,3,0,0,0,Daniel,0,9,0,20.8,226,FALSE,139,0,0,0,0,639,Leg injury - Expected back 02 Mar,2018-10-27T19:01:14Z,43,0,0,0,155569.jpg,1.7,0,0,Amartey,0.2,FALSE,18,i,11,13,21,15,10564,18,17128,100,0,3.5,Amartey,2,Daniel,Amartey,226
0,3,212,None,None,5,203341,0,0,-1,1,158.4,0,0,3,1.5,2.5,2,Wilfred,2,17,1,59.9,227,FALSE,294.4,0,0,0,0,1318,,None,49,0,0,0,203341.jpg,2.6,0,0,Ndidi,1,FALSE,25,a,11,13,146,39,56057,152,47747,969,0.4,8,Ndidi,3,Wilfred,Ndidi,227
0,0,28,100,100,0,54513,0,0,-3,3,11.5,0,0,3,0.3,1.3,1,Vicente,0.8,3,0,6.2,228,FALSE,24.8,0,0,0,0,169,,2018-11-24T17:31:15Z,47,0,0,0,54513.jpg,1.1,0,0,Iborra,0,FALSE,21,a,11,13,25,8,930,5,3220,17,0.2,1.7,Iborra,0,Vicente,Iborra,228
0,0,0,0,0,0,61604,0,0,-1,1,0,0,0,3,0,0,0,Matty,0,0,0,0,229,FALSE,0,0,0,0,0,0,Lack of match fitness - Unknown return date,2018-07-05T14:31:07Z,44,0,0,0,61604.jpg,0,0,0,James,0,FALSE,22,i,11,13,0,0,813,12,1441,15,0,0,James,0,Matty,James,229
0,0,0,None,None,0,197469,0,0,-2,2,0,0,0,3,-0.5,0.5,0,Hamza,0,0,0,0,230,FALSE,0,0,0,0,0,0,,None,43,0,0,0,197469.jpg,0,0,0,Choudhury,0.1,FALSE,38,a,11,13,0,0,2898,41,4694,45,0,0,Choudhury,0,Hamza,Choudhury,230
0,0,16,None,None,0,46483,0,0,-2,2,6.3,0,0,3,-0.5,0.5,0,Adrien Sebastian,0,1,0,2.1,231,FALSE,14.2,0,0,0,0,87,,None,48,0,0,0,46483.jpg,1.5,0,0,Perruchet Silva,0.2,FALSE,23,a,11,13,0,3,3350,17,10218,40,0,0.6,Silva,0,Adrien Sebastian,Perruchet Silva,231
0,0,4,None,None,0,210207,0,0,-4,4,15.8,0,0,3,-0.2,0.8,1,Fousseni,0.3,1,0,2.3,232,FALSE,7.4,0,0,0,0,54,,None,46,0,0,0,210207.jpg,1,0,0,Diabaté,0,FALSE,27,a,11,13,0,1,921,10,2859,10,0.1,0.2,Diabaté,0,Fousseni,Diabaté,232
2,7,281,100,100,4,172780,0,0,3,-3,492.7,0,0,3,3.5,4.5,10,James,4,17,5,112.7,233,FALSE,356.2,0,0,0,0,1091,,2018-11-24T15:01:16Z,68,0,0,0,172780.jpg,4.6,1,0,Maddison,5.7,FALSE,10,a,11,13,280,65,1351707,7259,1120477,2554,0.6,9.6,Maddison,1,James,Maddison,233
1,10,155,75,75,5,101668,0,0,-1,1,111.7,1,0,4,3,3.8,0,Jamie,4.5,11,5,70.6,234,FALSE,219.2,0,0,0,0,848,Muscle injury - 75% chance of playing,2018-12-03T15:31:15Z,89,0,0,0,101668.jpg,4.3,1,0,Vardy,4.1,FALSE,9,d,11,13,377,51,459629,624,609626,10149,0.5,5.7,Vardy,0,Jamie,Vardy,234
1,0,36,100,100,0,78412,0,0,-3,3,20.2,0,0,4,1.3,2.3,4,Shinji,1.8,1,0,11.4,235,FALSE,34.8,0,0,0,0,143,,2018-08-25T13:01:12Z,52,0,0,0,78412.jpg,1.4,0,0,Okazaki,0.6,FALSE,20,a,11,13,61,13,11342,143,66835,205,0.3,2.5,Okazaki,0,Shinji,Okazaki,235
5,3,122,None,None,1,173515,0,0,-1,1,174.3,1,0,4,1.3,2.3,2,Kelechi,1.8,9,1,48.4,236,FALSE,123.8,0,0,0,0,732,,None,59,0,0,0,173515.jpg,3.1,0,0,Iheanacho,1.3,FALSE,8,a,11,13,189,43,148759,397,150163,1568,0.3,7.3,Iheanacho,1,Kelechi,Iheanacho,236
0,0,0,100,100,0,66797,0,0,-2,2,0,0,0,1,1,1.5,0,Simon,0,0,0,0,237,FALSE,0,0,0,0,0,0,,2018-09-14T13:01:14Z,48,0,0,0,66797.jpg,0,0,0,Mignolet,0.1,FALSE,22,a,12,14,0,0,1148,11,4987,20,0,0,Mignolet,0,Simon,Mignolet,237
0,0,0,0,0,0,104542,0,0,-1,1,0,0,0,1,0,0,0,Loris,0,0,0,0,238,FALSE,0,0,0,0,0,0,Two year loan to Besiktas,2018-08-27T06:55:46Z,49,0,0,0,104542.jpg,0,0,0,Karius,0.1,FALSE,1,u,12,14,0,0,521,0,7927,12,0,0,Karius,0,Loris,Karius,238
0,6,103,100,100,3,38454,0,0,-1,1,11.1,1,0,2,2.5,3,0,Dejan,1.5,1,0,11.9,239,FALSE,97.4,0,0,0,0,360,,2018-11-07T02:01:16Z,49,0,0,0,38454.jpg,6.5,0,0,Lovren,1.9,FALSE,6,a,12,14,10,26,70464,266,317980,1880,0.3,5.3,Lovren,0,Dejan,Lovren,239
0,0,24,None,None,0,100059,0,0,-3,3,42,0,0,2,1.5,2,2,Alberto,0.5,2,0,6.7,240,FALSE,20,0,0,0,0,154,,None,42,0,0,0,100059.jpg,2,0,0,Moreno,0.3,FALSE,18,a,12,14,5,4,4651,47,18273,78,0.1,1,Moreno,0,Alberto,Moreno,240
0,0,0,100,100,0,57328,0,0,-4,4,0,0,0,2,1,1.5,0,Nathaniel,0,0,0,0,241,FALSE,0,0,0,0,0,0,,2018-11-05T10:01:14Z,46,0,0,0,57328.jpg,0,0,0,Clyne,0.2,FALSE,2,a,12,14,0,0,2675,24,23015,44,0,0,Clyne,0,Nathaniel,Clyne,241
0,2,259,50,100,7,171287,0,0,1,-1,91.8,0,0,2,1.9,4.3,1,Joseph,2.8,4,0,34.5,242,FALSE,208.6,0,0,0,0,1047,Ankle injury - 50% chance of playing,2018-12-05T23:01:16Z,51,0,0,0,171287.jpg,4,0,0,Gomez,3.8,FALSE,12,d,12,14,44,52,339233,1733,174375,6142,0.5,10.2,Gomez,2,Joseph,Gomez,242
0,3,71,100,100,1,60914,0,0,-1,1,5.8,1,0,2,1.8,2.3,2,Joel,0.8,2,1,9.9,243,FALSE,72.2,0,0,0,0,185,,2018-08-20T19:01:12Z,49,0,0,0,60914.jpg,3.1,0,0,Matip,0.2,FALSE,32,a,12,14,21,22,13456,47,12214,81,0.2,4.5,Matip,0,Joel,Matip,243
0,0,0,0,0,0,33871,0,0,-1,1,0,0,0,2,0,0,0,Ragnar,0,0,0,0,244,FALSE,0,0,0,0,0,0,Transferred to Cagliari,2018-08-08T07:01:10Z,44,0,0,0,33871.jpg,0,0,0,Klavan,0,FALSE,17,u,12,14,0,0,182,0,5399,5,0,0,Klavan,0,Ragnar,Klavan,244
2,6,284,None,None,8,169187,0,0,3,-3,252.4,3,0,2,9.3,9.8,2,Trent,8.3,5,1,64.6,245,FALSE,254.2,0,0,0,0,1142,,None,53,0,0,0,169187.jpg,5.6,0,0,Alexander-Arnold,28.7,FALSE,66,a,12,14,141,73,1433975,44166,691613,3634,1.6,13.8,Alexander-Arnold,3,Trent,Alexander-Arnold,245
2,8,345,100,100,8,97032,1,-1,1,-1,28.4,1,0,2,8.5,9,5,Virgil,7.5,6,0,54.1,246,TRUE,366.2,0,0,0,0,1314,,2018-10-20T15:31:16Z,61,0,0,0,97032.jpg,4.9,0,0,van Dijk,19.1,FALSE,4,a,12,14,146,74,503009,27991,519022,2336,1.2,12.1,van Dijk,1,Virgil,van Dijk,246
3,13,346,75,75,9,122798,0,0,5,-5,243.2,1,0,2,5.5,5.8,0,Andrew,6.3,4,0,63.4,247,TRUE,263,0,0,0,0,1170,Dead leg - 75% chance of playing,2018-12-03T18:01:15Z,65,0,0,0,122798.jpg,6.5,0,0,Robertson,31.7,FALSE,26,d,12,14,126,84,1499372,3121,628197,43811,1,12.9,Robertson,0,Andrew,Robertson,247
0,0,0,0,0,0,81880,0,0,-1,1,0,0,0,3,0,0,0,Alex,0,0,0,0,248,FALSE,0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-05T14:31:07Z,64,0,0,0,81880.jpg,0,0,0,Oxlade-Chamberlain,0,FALSE,21,i,12,14,0,0,585,7,1672,7,0,0,Chamberlain,0,Alex,Oxlade-Chamberlain,248
0,0,134,100,100,3,56979,0,0,-2,2,83.7,0,0,3,1.8,2.3,2,Jordan,0.8,4,0,19.2,249,FALSE,99.6,0,0,0,0,647,,2018-11-24T17:01:15Z,53,0,0,0,56979.jpg,1.5,1,0,Henderson,0.6,FALSE,14,a,12,14,6,18,10636,58,49988,76,0.2,3.4,Henderson,0,Jordan,Henderson,249
0,0,23,75,75,2,39155,0,0,-1,1,29,0,0,3,0.8,1.1,0,Adam,0,0,0,9.2,250,FALSE,17.6,0,0,0,0,131,Muscle injury - 75% chance of playing,2018-12-05T20:01:16Z,69,0,0,0,39155.jpg,2,0,0,Lallana,0.7,FALSE,20,d,12,14,46,6,2126,6,41807,85,0,0.9,Lallana,1,Adam,Lallana,250
2,11,234,75,75,8,110979,0,0,3,-3,212.4,3,0,3,3.6,4,0,Sadio,3.8,5,6,99,251,FALSE,319.4,0,0,0,0,1150,Foot injury - 75% chance of playing,2018-12-03T18:01:15Z,98,0,0,0,110979.jpg,6.2,0,0,Mané,29,FALSE,10,d,12,14,459,80,2298115,1733,1791905,72019,0.4,8.2,Mané,1,Sadio,Mané,251
1,3,179,100,100,8,41733,0,0,0,0,118.5,0,0,3,3.3,3.8,0,Georginio,2.3,5,1,44.3,252,FALSE,165.4,0,0,0,0,1172,,2018-07-29T09:01:10Z,55,0,0,0,41733.jpg,3.2,0,0,Wijnaldum,1.4,FALSE,5,a,12,14,158,45,109104,681,83821,1766,0.4,8.2,Wijnaldum,1,Georginio,Wijnaldum,252
5,2,266,100,100,9,118748,0,0,0,0,424.4,1,0,3,6.8,7.3,4,Mohamed,5.8,5,7,171.5,253,TRUE,435.6,0,0,0,0,1215,,2018-10-20T15:31:16Z,130,0,0,0,118748.jpg,6,0,0,Salah,34.8,FALSE,11,a,12,14,852,90,933819,5561,1920038,21772,0.4,6.9,Salah,0,Mohamed,Salah,253
2,9,234,100,100,4,15157,0,0,1,-1,329.6,1,0,3,4,4.5,10,James,3,6,3,78.5,254,FALSE,307.2,0,0,0,0,884,,2018-10-20T15:31:16Z,56,0,0,0,15157.jpg,3.9,0,0,Milner,4.4,FALSE,7,a,12,14,145,55,590193,3755,449620,2866,0.5,9.8,Milner,2,James,Milner,254
0,0,39,100,100,2,116643,0,0,-5,5,50.4,0,0,3,2.5,3,0,Fabio Henrique,1.5,2,0,13.9,255,FALSE,61.8,0,0,0,0,385,,2018-08-12T12:31:12Z,55,0,0,0,116643.jpg,1.7,0,0,Tavares,0.4,FALSE,3,a,12,14,26,10,7789,62,42465,120,0.3,1.8,Fabinho,2,Fabio Henrique,Tavares,255
0,0,75,100,100,5,175592,0,0,-3,3,72,0,0,3,2,2.5,2,Naby,1,1,0,33.5,256,FALSE,93.6,0,0,0,0,546,,2018-10-16T15:31:15Z,72,0,0,0,175592.jpg,2,0,0,Keita,1.8,FALSE,8,a,12,14,170,22,71372,114,266381,288,0.1,3.1,Keita,0,Naby,Keita,256
3,9,244,100,100,11,92217,0,0,-3,3,284.1,1,0,4,6.8,7.3,7,Roberto,5.8,2,4,99.2,257,FALSE,276.4,0,0,0,0,1111,,2018-09-15T14:31:15Z,92,0,0,0,92217.jpg,4.1,0,0,Firmino,16.7,FALSE,9,a,12,14,437,62,623009,6542,1604501,9364,0.6,6.7,Firmino,0,Roberto,Firmino,257
1,6,154,25,25,3,84939,0,0,-1,1,182.8,0,0,4,0.4,0.1,0,Danny,1.5,14,4,90.4,258,FALSE,232.2,0,0,0,0,820,Hamstring injury - 25% chance of playing,2018-11-10T17:31:13Z,54,0,0,0,84939.jpg,4,0,0,Ings,3.3,FALSE,9,d,16,20,489,44,617816,400,568582,6492,0.3,8.1,Ings,1,Danny,Ings,258
0,0,0,75,75,0,154566,0,0,-3,3,0,0,0,4,0.8,1.1,0,Dominic,0,0,0,0,259,FALSE,0,0,0,0,0,0,Groin Injury - 75% chance of playing,2018-11-28T00:01:15Z,47,0,0,0,154566.jpg,0,0,0,Solanke,0.3,FALSE,29,d,12,14,0,0,6073,21,16828,98,0,0,Solanke,0,Dominic,Solanke,259
1,4,280,None,None,8,121160,0,0,3,-3,23,1,0,1,3.5,4,2,Ederson,3,7,0,25.7,260,FALSE,234.2,0,0,0,0,1350,,None,58,0,0,0,121160.jpg,4.8,0,25,Santana de Moraes,26.4,FALSE,31,a,13,43,0,72,886884,2583,446809,10255,0.5,12.4,Ederson,1,Ederson,Santana de Moraes,260
0,0,0,0,0,0,33148,0,0,-1,1,0,0,0,1,0,0,0,Claudio,0,0,0,0,261,FALSE,0,0,0,0,0,0,Achilles injury - Unknown return date,2018-08-20T21:31:21Z,49,0,0,0,33148.jpg,0,0,0,Bravo,0.1,FALSE,1,i,13,43,0,0,919,7,9312,19,0,0,Bravo,0,Claudio,Bravo,261
0,5,197,None,None,4,97299,0,0,-2,2,53.2,0,0,2,1.5,2,2,John,1,5,0,24.3,262,FALSE,171.4,0,0,0,0,803,,None,53,0,0,0,97299.jpg,4,0,0,Stones,6.5,FALSE,5,a,13,43,18,40,290634,1074,478976,2961,0.2,7.5,Stones,0,John,Stones,262
0,2,98,None,None,2,17476,0,0,-3,3,23.8,1,0,2,2.5,3,8,Vincent,2,2,0,14.6,263,FALSE,109,0,0,0,0,376,,None,52,0,0,0,17476.jpg,2.7,0,0,Kompany,1.3,FALSE,4,a,13,43,12,19,21594,786,89850,204,0.4,3.7,Kompany,2,Vincent,Kompany,263
0,0,136,100,100,4,57410,0,0,-4,4,19.6,0,0,2,2.8,3.3,1,Nicolás,2.3,2,0,17.2,264,FALSE,106.6,0,0,0,0,457,,2018-11-24T15:01:16Z,61,0,0,0,57410.jpg,4.5,0,0,Otamendi,2.6,FALSE,30,a,13,43,46,27,34914,283,349002,472,0.4,4.4,Otamendi,0,Nicolás,Otamendi,264
0,4,272,100,100,7,58621,0,0,0,0,145.8,1,0,2,3,3.5,2,Kyle,2.5,5,1,42.7,265,FALSE,215,0,0,0,0,1080,,2018-10-21T16:31:17Z,65,0,0,0,58621.jpg,5.2,0,0,Walker,13.9,FALSE,2,a,13,43,66,62,561514,3449,521150,6537,0.4,9.5,Walker,0,Kyle,Walker,265
0,0,14,100,100,0,100180,0,0,-4,4,5.7,0,0,2,1,1.5,0,Danilo Luiz,0.5,1,0,5.8,266,FALSE,19.4,0,0,0,0,90,,2018-10-16T23:31:15Z,51,0,0,0,100180.jpg,2,0,0,da Silva,0.3,FALSE,3,a,13,43,33,2,3269,43,42578,90,0.1,0.4,Danilo,0,Danilo Luiz,da Silva,266
6,6,250,0,0,4,102826,0,0,2,-2,213.3,2,0,2,0,0,0,Benjamin,0.5,5,0,50.6,267,FALSE,231.2,0,0,0,0,810,Knee injury - Expected back 02 Feb,2018-11-12T17:31:16Z,62,0,0,0,102826.jpg,6.3,0,0,Mendy,8.4,FALSE,22,i,13,43,63,57,1891490,48,2241891,9916,0.1,9.2,Mendy,1,Benjamin,Mendy,267
0,1,309,100,100,8,146941,0,0,6,-6,73.5,0,0,2,3.3,3.8,1,Aymeric,2.8,6,1,49.2,268,FALSE,294,0,0,0,0,1261,,2018-07-29T09:31:09Z,61,0,0,0,146941.jpg,4.5,0,0,Laporte,16.5,FALSE,14,a,13,43,123,67,1072409,6884,247718,14047,0.5,11,Laporte,1,Aymeric,Laporte,268
0,2,120,100,100,3,41823,0,0,-2,2,43,0,0,2,2.8,3.3,2,Fabian,2.3,1,0,11.7,269,FALSE,74.4,0,0,0,0,383,,2018-10-01T08:31:14Z,53,0,0,0,41823.jpg,4,0,0,Delph,0.5,FALSE,18,a,13,43,0,24,43018,349,38597,561,0.4,4.5,Delph,0,Fabian,Delph,269
7,13,341,100,100,7,103955,0,0,5,-5,392.4,4,0,3,7.3,7.8,0,Raheem,6.8,5,8,155,270,TRUE,484.6,0,0,0,0,1021,,2018-09-03T18:31:13Z,115,0,0,0,103955.jpg,8.7,0,0,Sterling,20.9,FALSE,7,a,13,43,671,104,1456767,27554,410080,13359,0.6,9,Sterling,1,Raheem,Sterling,270
2,8,311,None,None,7,20664,0,0,2,-2,554.7,1,0,3,6,6.5,3,David,5.5,5,5,148.9,271,FALSE,377.6,0,0,0,0,1007,,None,87,0,0,0,20664.jpg,5.4,0,0,Silva,11.6,FALSE,21,a,13,43,555,70,921581,7504,556873,16711,0.6,8,David Silva,1,David,Silva,271
2,3,270,None,None,8,27789,0,0,-1,1,214,1,0,3,2.8,3.3,2,Fernando,2.3,7,1,66.7,272,FALSE,321.4,0,0,0,0,1321,,None,54,0,0,0,27789.jpg,3.3,0,0,Luiz Rosa,5.4,FALSE,25,a,13,43,130,50,238575,2875,297666,4740,0.4,9.3,Fernandinho,2,Fernando,Luiz Rosa,272
0,0,8,0,0,0,61366,0,0,-3,3,31.6,0,0,3,0,0,0,Kevin,0,0,0,5.6,273,FALSE,9.6,0,0,0,0,81,Knee injury - Expected back 08 Dec,2018-11-01T23:01:15Z,97,0,0,0,61366.jpg,0.7,0,0,De Bruyne,3.2,FALSE,17,i,13,43,15,2,160683,127,1335099,432,0,0.2,De Bruyne,1,Kevin,De Bruyne,273
2,8,188,100,100,3,59859,0,0,-1,1,209.3,1,0,3,5.5,6,1,Ilkay,5,4,3,62.2,274,FALSE,205,0,0,0,0,542,,2018-12-01T15:01:16Z,54,0,0,0,59859.jpg,4.8,0,0,Gündogan,2.4,FALSE,8,a,13,43,209,48,347450,3883,328204,3174,0.9,8.9,Gündogan,0,Ilkay,Gündogan,274
7,5,277,None,None,5,182156,0,0,-1,1,314.4,2,0,3,8.5,9,7,Leroy,8,3,6,123.4,275,FALSE,384,0,0,0,0,772,,None,94,0,0,0,182156.jpg,6.2,0,0,Sané,11.2,FALSE,19,a,13,43,535,81,671877,48061,750931,5321,0.9,8.6,Sané,1,Leroy,Sané,275
3,7,274,100,100,6,165809,0,0,0,0,417.1,2,0,3,5.5,6,2,Bernardo Mota,5,6,4,115.1,276,FALSE,339,0,0,0,0,1136,,2018-12-01T15:01:16Z,75,0,0,0,165809.jpg,4.7,0,0,Veiga de Carvalho e Silva,6.7,FALSE,20,a,13,43,394,66,965296,8645,994130,5800,0.7,8.8,Bernardo Silva,2,Bernardo Mota,Veiga de Carvalho e Silva,276
0,0,28,100,100,0,209244,0,0,-4,4,63.3,0,0,3,1,1.5,0,Phil,0.5,0,0,14.8,277,FALSE,15.6,0,0,0,0,86,,2018-07-29T09:31:09Z,46,0,0,0,209244.jpg,1,0,0,Foden,0.1,FALSE,47,a,13,43,69,7,4307,16,14498,63,0.1,1.5,Foden,0,Phil,Foden,277
0,0,0,100,100,0,216183,0,0,-3,3,0,0,0,3,0.5,1,0,Brahim,0,0,0,0,278,FALSE,0,0,0,0,0,0,,2018-09-26T00:31:14Z,47,0,0,0,216183.jpg,0,0,0,Diaz,0,FALSE,55,a,13,43,0,0,984,9,2672,16,0,0,Diaz,0,Brahim,Diaz,278
0,0,36,75,75,1,206325,0,0,-2,2,58.8,0,0,3,0.6,1,0,Oleksandr,0.3,1,0,12.3,279,FALSE,34.2,0,0,0,0,143,Facial Injury - 75% chance of playing,2018-12-01T19:31:15Z,48,0,0,0,206325.jpg,2,0,0,Zinchenko,0,FALSE,35,d,13,43,30,4,863,1,2165,17,0.1,0.8,Zinchenko,0,Oleksandr,Zinchenko,279
6,9,316,75,75,7,37572,-1,1,3,-3,279.9,2,0,4,2.1,2.5,0,Sergio,2.3,5,8,141.8,280,FALSE,390.4,0,0,0,0,955,Muscle injury - 75% chance of playing,2018-12-01T17:31:14Z,113,0,0,0,37572.jpg,6.3,0,0,Agüero,35.1,FALSE,10,d,13,43,749,82,2198908,1215,2103170,145490,0.2,7.3,Agüero,2,Sergio,Agüero,280
2,1,70,100,100,0,205651,0,0,-4,4,149.6,0,0,4,3.3,3.8,5,Gabriel Fernando,2.8,4,1,74.2,281,FALSE,124.2,0,0,0,0,468,,2018-12-01T15:01:16Z,101,0,0,0,205651.jpg,2.2,0,0,de Jesus,1.6,FALSE,33,a,13,43,468,26,68187,1477,136193,1788,0.3,2.6,Jesus,0,Gabriel Fernando,de Jesus,281
0,1,247,None,None,2,51940,0,0,-3,3,0,0,0,1,3.8,2.8,2,David,2.8,25,0,36.4,282,FALSE,364,0,0,0,0,1350,,None,57,0,0,0,51940.jpg,2.9,0,51,De Gea,15.4,FALSE,1,a,14,1,0,43,101290,1044,876933,3589,0.5,7.5,De Gea,0,David,De Gea,282
0,0,0,100,100,0,42899,0,0,0,0,0,0,0,1,1,0,0,Sergio,0,0,0,0,283,FALSE,0,0,0,0,0,0,,2018-09-25T23:31:13Z,50,0,0,0,42899.jpg,0,0,0,Romero,0.1,FALSE,22,a,14,1,0,0,679,6,2389,13,0,0,Romero,0,Sergio,Romero,283
0,3,178,75,75,2,55909,0,0,-3,3,15.8,1,0,2,2.3,1.5,1,Chris,2,19,1,35.6,284,FALSE,241.8,0,0,0,0,1080,Foot injury - 75% chance of playing,2018-12-05T20:01:16Z,57,0,0,0,55909.jpg,2.8,0,0,Smalling,1.7,FALSE,12,d,14,1,98,34,76643,225,171632,1326,0.4,6,Smalling,1,Chris,Smalling,284
0,0,26,100,100,0,76359,0,0,-4,4,0.7,0,0,2,1.3,0.3,0,Phil,0.3,4,0,3.4,285,FALSE,32.6,0,0,0,0,147,,2018-08-27T22:01:13Z,51,0,0,0,76359.jpg,0.5,0,0,Jones,0.5,FALSE,4,a,14,1,0,1,2956,118,149267,91,0.1,0.2,Jones,0,Phil,Jones,285
2,3,180,75,75,1,106760,0,0,0,0,197.2,1,0,2,1,0.2,0,Luke,0.3,22,1,58.9,286,FALSE,256.6,0,0,0,0,1061,Knock - 75% chance of playing,2018-12-01T19:31:15Z,50,0,0,0,106760.jpg,2.6,0,0,Shaw,5.4,FALSE,23,d,14,1,134,31,684153,271,734906,5031,0.1,6.2,Shaw,5,Luke,Shaw,286
0,0,-4,100,100,0,58893,0,0,-1,1,1.3,0,0,2,0.5,-0.5,-2,Marcos,-0.5,2,0,3.4,287,FALSE,8.2,0,0,0,0,71,,2018-12-01T17:01:14Z,49,1,0,0,58893.jpg,-2,0,0,Rojo,0.1,FALSE,16,a,14,1,24,-2,1054,140,4139,33,-0.1,-0.4,Rojo,1,Marcos,Rojo,287
0,1,69,100,100,1,20695,0,0,-1,1,96.1,0,0,2,1,0,0,Antonio,0,5,0,15.1,288,FALSE,52,0,0,0,0,360,,2018-10-24T09:01:16Z,64,0,0,0,20695.jpg,2.5,0,0,Valencia,0.7,FALSE,25,a,14,1,3,10,19689,330,46882,226,0,1.6,Valencia,2,Antonio,Valencia,288
0,2,56,75,75,1,40002,0,0,-4,4,33.5,0,0,2,2.5,1.7,1,Matteo,2.3,3,0,9.5,289,FALSE,54,0,0,0,0,270,Knock - 75% chance of playing,2018-12-05T20:01:16Z,46,0,0,0,40002.jpg,3.7,0,0,Darmian,0.2,FALSE,36,d,14,1,7,11,6345,57,24408,88,0.5,2.4,Darmian,0,Matteo,Darmian,289
0,0,0,0,0,0,58877,0,0,0,0,0,0,0,2,0,0,0,Daley,0,0,0,0,290,FALSE,0,0,0,0,0,0,Transferred to Ajax,2018-07-18T10:05:48Z,50,0,0,0,58877.jpg,0,0,0,Blind,0,FALSE,17,u,14,1,0,0,87,1,584,1,0,0,Blind,0,Daley,Blind,290
0,0,46,75,75,0,197365,0,0,-4,4,1.5,0,0,2,1,0.2,1,Eric,0.3,8,0,5.7,291,FALSE,48.4,0,0,0,0,290,Back injury - 75% chance of playing,2018-12-05T20:01:16Z,51,0,0,0,197365.jpg,1,0,0,Bailly,1.4,FALSE,3,d,14,1,6,6,44492,137,169158,339,0.1,1.2,Bailly,0,Eric,Bailly,291
0,1,178,0,0,2,184667,0,0,-2,2,6,0,0,2,0,0,0,Victor,2,16,0,20.5,292,FALSE,189.2,0,0,0,0,988,Muscle injury - Unknown return date,2018-11-24T17:31:15Z,48,1,0,0,184667.jpg,2.1,0,0,Lindelöf,0.8,FALSE,2,i,14,1,9,25,53443,24,85866,1091,0.4,5.2,Lindelöf,0,Victor,Lindelöf,292
