assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,t_goals_scored,t_assists,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent,gw16_pts,dream_team
0.933333333,6,0,0,0,9.6,0,0,5,10.65333333,0,0,0,0,-0.066666667,0,2.34,14.88,1,0,0,8.466666667,0,0,9,0,0,0,0,0,0,0,34469,1,0,0,1,1,-2.066666667,4,-350,520,870,52,0,0,0,0,0.066666667,9.533333333,0.066666667,1.346666667,2.32,4.066666667,0,2.4,0.76,0,0,0,0.6,1,0
-0.333333333,14,0,1,-0.2,-6.133333333,-0.066666667,0,12,9.98,0,0,0,0,0.4,-0.066666667,1.773333333,-1.253333333,2,0,0,41.2,1,0,9,0,0,0,0,2,0,0,78957,2,0,0,1,1,8.4,2,-5739,2276,8015,59,0,0,-0.066666667,0.066666667,0.333333333,48.8,0.6,11.62,8.253333333,12.6,0.2,8.133333333,3.226666667,0.066666667,0,0.066666667,1.3,1,0
0,92,0,0,0,7.066666667,-0.2,2,83,8.02,0,0,0,0,0.733333333,0,1.22,3.56,1,0,0,46.86666667,0,0,4,0,0,0,0,9,-0.066666667,0,35491,0,0,1,3,1,0.6,2,-317,158,475,53,0,0,0,0,0,43.13333333,0.266666667,5.58,6.64,0.4,0,8.933333333,1.28,0.2,0.066666667,0,0.6,1,0
-0.133333333,0,0,0,-0.733333333,-15.6,-0.533333333,0,0,-14.16,0,0,0,0,-0.333333333,-0.4,-6.6,-21.29333333,0,0,0,-76.66666667,0,0,4,0,0,0,0,0,0,0,1774662,0,0,0,3,1,-30.6,0,-229273,25486,254759,98,0,0,-0.066666667,0.4,0.133333333,76.66666667,0.333333333,14.16,21.29333333,30.6,0.733333333,15.6,6.6,0.533333333,0,0.066666667,29,1,0
0,80,0,0,-0.333333333,0.866666667,-0.266666667,5,75,-1.446666667,0,0,0,0,0.666666667,0,1.08,9.573333333,0,0,0,36.46666667,0,0,18,0,0,0,0,3,0,0,383198,0,0,1,2,1,2.8,2,-22765,3093,25858,53,0,0,0,0,0,53.53333333,0.333333333,3.546666667,11.42666667,1.2,0.333333333,13.13333333,1.62,0.266666667,0,0,6.5,1,0
0,80,0,0,-0.266666667,-7.133333333,-0.466666667,2,68,-3.22,0,0,0,0,0.666666667,-0.066666667,0.553333333,3.066666667,0,0,0,18,0,0,18,0,0,0,0,8,0,0,825489,2,0,0,2,1,5.6,2,-22488,11001,33489,65,0,0,0,0.066666667,0,72,0.333333333,9.72,14.33333333,4.4,0.266666667,18.13333333,2.846666667,0.466666667,0,0,13.9,1,0
0,0,0,0,-0.066666667,-17.6,-0.533333333,3,0,-4.9,0,0,0,1,-0.4,-0.066666667,-2.78,-14.6,0,0,0,-83.06666667,0,0,18,0,0,0,0,0,0,0,988417,0,0,0,2,1,-8.2,1,22839,48310,25471,61,0,0,-0.066666667,0.066666667,0,84.06666667,0.4,4.9,19.6,8.2,0.066666667,20.6,3.28,0.533333333,0,0.066666667,16.5,1,0
0,70,0,0,-0.133333333,8,-0.2,5,64,2.233333333,0,0,0,1,0.933333333,0,0.92,6.84,0,0,0,64.46666667,0,0,18,0,0,0,0,4,0,0,28924,0,1,0,2,1,0,2,-217,1914,2131,53,0,0,0,0,0,25.53333333,0.066666667,2.866666667,4.96,0,0.133333333,8,0.78,0.2,0,0,0.5,1,0
-0.133333333,18,0,0,-0.533333333,-9.533333333,-0.2,0,17,-1.953333333,0,0,0,0,0.733333333,-0.2,-2.446666667,-10.86666667,1,0,0,-19.13333333,0,0,18,0,0,0,0,2,0,0,143912,1,0,0,2,1,-11.93333333,1,41160,44706,3546,54,0,0,0,0.2,0.133333333,36.13333333,0.266666667,13.95333333,13.66666667,13.93333333,0.533333333,12.53333333,4.146666667,0.2,0,0,2.4,1,0
-0.466666667,46,0,1,-0.333333333,6.533333333,-0.333333333,1,41,11.84,4,0,0,2,0.8,0.6,4.473333333,18.6,2,0,0,38.53333333,2,0,18,0,0,0,0,5,0,0,626720,3,0,0,2,1,14.33333333,7,158598,175355,16757,94,0,0,-0.066666667,0.4,0.466666667,51.46666667,0.2,20.96,25.6,35.66666667,0.333333333,18.46666667,8.226666667,0.333333333,0,0.066666667,11.2,1,0
0,0,0,0,0,-1.866666667,0,0,0,-4.22,0,0,0,0,0,0,-0.986666667,-1.04,0,0,0,-5.733333333,0,0,18,0,0,0,0,0,0,0,7318,0,0,0,2,1,-4.6,0,-75,150,225,46,0,0,0,0,0,5.733333333,0,4.22,1.04,4.6,0,1.866666667,0.986666667,0,0,0,0.1,1,0
0.866666667,25,1,1,-0.066666667,5.333333333,0,0,23,8.026666667,1,0,0,0,0.733333333,-0.066666667,4.753333333,9.92,1,0,0,56.8,3,0,18,0,0,0,0,2,0,0,96472,3,0,1,2,1,29.8,5,17166,18594,1428,101,0,0,0,0.066666667,0.133333333,31.2,0.266666667,9.973333333,8.28,31.2,0.066666667,4.666666667,4.946666667,0,0,0,1.6,1,0
0,33,0,0,-0.2,3.133333333,-0.133333333,5,32,-0.753333333,0,0,0,0,0.733333333,-0.066666667,-0.873333333,-3.72,0,0,0,18,0,0,1,0,0,0,0,3,0,0,100276,0,0,0,2,2,-4.533333333,1,-11307,318,11625,57,1,0,-0.066666667,0.066666667,0,72,1.266666667,1.053333333,16.12,6.533333333,0.2,11.86666667,2.373333333,0.133333333,0,0.066666667,1.7,1,0
0,55,0,0,0,-3.733333333,0,4,38,1.213333333,1,1,0,2,1.866666667,0,3.173333333,7.653333333,0,0,0,66.26666667,0,0,1,1,0,0,0,4,0,0,3937,0,0,0,2,2,22.4,-2,-6,79,85,49,1,0,0.933333333,0,0,4.733333333,0.133333333,0.086666667,0.546666667,1.6,0,-0.266666667,0.226666667,0,0,0.066666667,0.1,1,0
0,38,0,0,0,12.8,0,4,28,15.09333333,0,0,0,0,1.866666667,0,3.06,13.48,1,0,0,82.8,0,1,1,0,0,0,0,7,0,0,2264,0,0,0,2,2,1.866666667,1,99,241,142,53,1,0,0,0,0,7.2,0.133333333,1.106666667,1.12,0.133333333,0,1.2,0.24,0,0,0,0,1,0
0,0,0,0,0,-2.666666667,0,0,0,-0.533333333,0,0,0,0,-0.533333333,0,-0.44,-2.506666667,0,0,0,-16.33333333,0,0,1,0,0,0,0,0,0,0,40671,0,0,0,2,2,-1.333333333,0,396,1727,1331,43,1,0,0,0,0,16.33333333,0.533333333,0.533333333,2.506666667,1.333333333,0,2.666666667,0.44,0,0,0,0.7,1,0
0,0,0,0,-0.2,-5.4,-0.066666667,0,0,-7.866666667,0,0,0,0,-0.666666667,-0.066666667,-1.873333333,-6.733333333,0,0,0,-32.13333333,0,0,1,0,0,0,0,0,0,0,84755,0,0,0,2,2,-4.066666667,0,-1846,159,2005,55,1,0,-0.066666667,0.066666667,0,32.13333333,0.666666667,7.866666667,6.733333333,4.066666667,0.2,5.4,1.873333333,0.066666667,0,0.066666667,1.4,1,0
0,15,0,0,-0.333333333,0.266666667,-0.2,13,9,-0.94,0,0,0,0,0.266666667,0,0.793333333,9.053333333,0,0,0,30,0,0,8,0,0,0,0,5,0,0,191403,0,0,1,1,1,-0.266666667,2,-4271,227,4498,47,0,0,0,0,0,60,0.733333333,0.94,15.74666667,4.266666667,0.333333333,11.73333333,2.106666667,0.2,0,0,3.2,1,0
0,16,0,0,0,7.8,0,11,8,-0.28,0,0,0,1,0.533333333,0,1.786666667,16.10666667,0,0,0,68.33333333,0,0,8,0,0,0,0,4,0,0,4347,0,0,0,1,1,1.866666667,2,-24,19,43,44,0,0,-0.066666667,0,0,21.66666667,0.466666667,1.08,3.893333333,0.133333333,0,3.2,0.513333333,0,0,0.066666667,0.1,1,0
0,9,0,0,-0.2,-3.2,-0.066666667,2,7,-0.786666667,0,0,0,1,-0.666666667,-0.133333333,-2.4,-5.213333333,0,0,0,-16.2,0,0,8,0,0,0,0,2,0,0,189841,1,0,0,1,1,-18.46666667,1,-4772,4481,9253,49,0,0,-0.066666667,0.133333333,0,32.2,0.666666667,2.186666667,7.413333333,18.46666667,0.2,5.2,2.8,0.066666667,0,0.066666667,3.2,1,0
0,41,0,0,-0.066666667,6.533333333,-0.2,7,33,-3.413333333,0,0,0,0,2.133333333,0,0.886666667,17.72,0,0,0,48,0,0,17,0,0,0,0,6,0,0,11652,0,0,0,1,3,-5.133333333,1,-217,46,263,43,0,0,-0.066666667,0,0,42,0.866666667,3.713333333,9.28,5.133333333,0.066666667,8.466666667,1.813333333,0.2,0,0.066666667,0.2,1,0
0,41,0,1,0,9.933333333,0,1,31,58.08,1,0,0,0,2.2,0,11.51333333,14.90666667,5,0,0,70.86666667,0,1,17,0,0,0,0,2,0,0,9774,1,1,0,1,3,42,2,-129,39,168,51,0,0,-0.066666667,0,0,19.13333333,0.8,12.62,4.293333333,5,0,3.066666667,2.186666667,0,0,0.066666667,0.2,1,0
0,3,0,0,0,0.066666667,-0.133333333,0,3,-1.066666667,0,0,0,1,-0.533333333,0,-0.613333333,-3.52,0,0,0,-22.13333333,0,0,17,0,0,0,0,0,0,0,107758,0,0,0,1,3,-1.2,1,-3883,669,4552,43,0,0,-0.2,0,0,24.13333333,0.533333333,1.366666667,3.52,1.2,0,1.933333333,0.613333333,0.133333333,0,0.2,1.8,1,0
0,12,0,0,-0.2,5.333333333,0,1,8,16.07333333,0,0,0,0,2.2,-0.066666667,3.68,3.64,2,0,0,38.8,1,0,17,0,0,0,0,3,0,0,12636,0,1,1,1,3,17.13333333,2,-616,657,1273,56,0,0,0,0.066666667,0,30.2,0.8,4.726666667,4.96,10.86666667,0.2,3.666666667,2.02,0,0,0,0.2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18489,0,0,0,1,3,0,0,-102,208,310,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,0
0.6,51,1,0,-0.2,13.86666667,0.866666667,0,41,22.89333333,0,0,0,0,-0.933333333,0,4.446666667,17.32,3,0,0,22.06666667,0,2,16,0,0,0,0,4,0,0,303406,1,0,0,1,3,4.333333333,6,44834,48834,4000,92,1,0,0,0,0.4,55.93333333,0.933333333,24.60666667,15.08,11.66666667,0.2,13.13333333,5.153333333,0.133333333,0,0,5.3,1,0
0.8,13,1,0,2.133333333,20.2,-0.333333333,0,8,6.586666667,0,0,0,1,-0.066666667,0.4,5.733333333,26.89333333,1,0,0,0.6,1,1,16,0,0,0,0,2,0,0,1616861,2,0,0,1,3,23.6,12,290072,304796,14724,124,1,0,-0.2,0.6,0.2,89.4,1.066666667,13.21333333,30.10666667,48.4,0.866666667,19.8,9.166666667,0.333333333,0,0.2,27.7,1,0
0,32,0,0,-0.2,-3.2,-0.2,8,20,-0.9,0,0,0,0,0.6,-0.066666667,-0.993333333,0.706666667,0,0,0,0.6,0,0,13,0,0,0,0,2,0,0,56315,0,1,0,2,1,-9.666666667,1,-2619,344,2963,45,1,0,-0.066666667,0.066666667,0,89.4,1.4,1.1,19.09333333,9.666666667,0.2,15.2,2.993333333,0.2,0,0.066666667,1,1,0
-0.266666667,35,0,0,-0.4,1.466666667,-0.066666667,3,24,4.52,2,0,0,1,0.8,-0.133333333,0.16,-0.293333333,2,0,0,18.46666667,1,1,13,0,0,0,0,7,0,0,654709,2,3,0,2,1,-2.466666667,1,-26765,3090,29855,47,1,0,-0.4,0.133333333,0.266666667,71.53333333,1.2,24.98,21.89333333,4.466666667,0.4,14.53333333,5.14,0.066666667,0,0.4,11.1,1,0
0,19,0,0,0,5.4,-0.066666667,11,13,-0.48,0,0,0,0,1.066666667,0,0.173333333,13.61333333,0,0,0,39.6,0,0,13,0,0,0,0,1,-0.066666667,0,20802,0,0,0,2,1,-11.13333333,1,-766,42,808,44,1,0,0,0,0,50.4,0.933333333,0.78,11.38666667,11.13333333,0,5.6,2.326666667,0.066666667,0.066666667,0,0.4,1,0
0,0,0,0,0,-6.8,-0.133333333,0,0,-0.86,0,0,0,0,-0.466666667,0,-0.973333333,-6.893333333,0,0,0,-38.4,0,0,13,0,0,0,0,0,0,0,15733,0,0,0,2,1,-2,0,-299,615,914,42,1,0,0,0,0,38.4,0.466666667,0.86,6.893333333,2,0,6.8,0.973333333,0.133333333,0,0,0.3,1,0
-0.066666667,18,0,0,-0.2,0.733333333,-0.133333333,6,15,-4.773333333,0,0,0,0,1.066666667,0,0.28,8.64,0,0,0,38.4,0,0,13,0,0,0,0,4,0,0,95227,0,1,0,2,1,-1.533333333,1,-7964,789,8753,42,1,0,0,0,0.066666667,51.6,0.933333333,5.573333333,11.16,1.533333333,0.2,11.26666667,1.82,0.133333333,0,0,1.6,1,0
-0.066666667,10,0,0,0,1.2,-0.133333333,1,6,-7.433333333,3,0,0,0,-0.266666667,-0.066666667,-0.933333333,0,0,0,0,-2.333333333,1,0,13,0,0,0,0,4,0,0,41331,1,0,0,2,1,-2.266666667,1,-7510,1370,8880,54,1,0,-0.066666667,0.066666667,0.066666667,29.33333333,0.266666667,8.333333333,4.8,10.26666667,0,3.8,2.333333333,0.133333333,0,0.066666667,0.7,1,0
0,23,0,0,0.4,6.133333333,-0.133333333,3,14,0,0,1,0,0,-0.533333333,0,0.566666667,5.346666667,0,0,0,0,0,0,5,0,0,0,1,5,0,3,854234,0,0,0,1,3,0,9,39940,44961,5021,45,1,0,0,0,0,90,1.533333333,0,30.45333333,0,0.6,19.86666667,3.033333333,0.133333333,0,0,14.8,1,0
-0.066666667,0,0,0,-0.266666667,-11.33333333,-0.133333333,0,0,-3.846666667,0,0,0,0,-0.933333333,0,-2.146666667,-14.92,0,0,0,-64.8,0,0,5,0,0,0,0,0,0,0,159147,0,0,0,1,3,-2.666666667,0,8440,10813,2373,43,1,0,-0.266666667,0,0.066666667,64.8,0.933333333,3.846666667,14.92,2.666666667,0.266666667,11.33333333,2.146666667,0.133333333,0,0.266666667,2.7,1,0
0,47,0,0,0,-3,-0.133333333,2,38,-0.826666667,0,0,0,1,0,0,3.413333333,4.773333333,0,0,0,21,1,0,5,0,0,0,0,13,0,0,22307,3,0,0,1,3,30.4,2,2956,3329,373,44,1,0,-0.066666667,0,0,69,1,4.326666667,13.02666667,3.6,0,13,2.086666667,0.133333333,0,0.066666667,0.4,1,0
-0.066666667,0,0,0,-0.066666667,-5.4,-0.066666667,0,0,-3.16,0,0,0,0,-0.666666667,0,-1.333333333,-4.853333333,0,0,0,-39.13333333,0,0,5,0,0,0,0,0,0,0,65093,0,0,0,1,3,-5.4,0,-839,1544,2383,44,1,0,0,0,0.066666667,39.13333333,0.666666667,3.16,4.853333333,5.4,0.066666667,5.4,1.333333333,0.066666667,0,0,1.1,1,0
0,6,0,0,0,0.933333333,0,0,3,0.28,1,0,0,0,0.933333333,0,2.146666667,3.92,0,0,0,24.26666667,1,0,5,0,0,0,0,2,0,0,3240,1,0,1,1,3,16.8,1,100,345,245,54,1,0,0,0,0,1.733333333,0.066666667,0.02,0.28,1.2,0,0.066666667,0.153333333,0,0,0,0.1,1,0
0,31,0,0,0,6.933333333,0,5,23,0.806666667,0,0,0,4,0.8,0,0.773333333,3.466666667,0,0,0,76.93333333,0,0,6,0,0,0,0,5,0,0,6229,0,3,1,1,2,3.733333333,1,-96,26,122,42,1,0,0.866666667,0,0,13.06666667,0.2,0.093333333,3.933333333,0.266666667,0,2.066666667,0.426666667,0,0,0.133333333,0.1,1,0
0,22,0,0,-0.066666667,-4.4,-0.266666667,8,14,-4.72,0,0,0,1,-0.066666667,0,-0.346666667,6,0,0,0,6,0,0,6,0,0,0,0,1,0,0,652883,0,0,0,1,2,-5.266666667,2,-31271,3035,34306,42,1,0,-0.2,0,0,84,1.066666667,5.22,17,5.266666667,0.066666667,13.4,2.746666667,0.266666667,0,0.2,11,1,0
0,27,0,0,-0.133333333,-10.86666667,-0.266666667,4,21,-0.8,0,0,0,1,-0.2,0,-0.726666667,-6.506666667,0,0,0,0,0,0,6,0,0,0,0,4,0,0,33752,0,0,0,1,2,0,1,-1565,318,1883,45,1,0,0.8,0,0,90,1.2,1.1,16.30666667,0,0.133333333,15.86666667,1.726666667,0.266666667,0,0.2,0.6,1,0
-0.4,9,0,0,1.466666667,15.46666667,-0.333333333,2,4,-17.8,0,0,0,1,-0.133333333,0.733333333,-1.38,13.16,0,0,0,-1.666666667,1,0,6,0,0,0,0,3,0,0,865866,2,2,2,1,2,-9.733333333,8,-42291,38867,81158,60,1,0,0,0.266666667,0.4,82.66666667,1.133333333,19.3,20.04,39.73333333,0.533333333,14.53333333,7.88,0.333333333,0,0,15.2,1,0
0,0,0,0,0,-0.866666667,0,0,0,-0.133333333,0,0,0,0,-0.066666667,0,-0.213333333,-0.773333333,0,0,0,-4.933333333,0,0,13,0,0,0,0,0,0,0,3001,0,0,0,2,1,-1.333333333,0,-58,17,75,47,1,0,0,0,0,4.933333333,0.066666667,0.133333333,0.773333333,1.333333333,0,0.866666667,0.213333333,0,0,0,0.1,1,0
0.933333333,16,0,0,0,13.13333333,0,1,14,8.08,3,0,0,2,0.733333333,0,2.406666667,16.33333333,1,0,0,57.86666667,0,0,6,0,0,0,0,4,0,0,24812,2,0,0,1,2,-0.533333333,5,903,2289,1386,43,1,0,-0.066666667,0,0.066666667,13.13333333,0.266666667,3.32,2.266666667,0.533333333,0,2.866666667,0.593333333,0,0,0.066666667,0.4,1,0
-0.133333333,38,0,0,-0.4,-0.6,0,3,32,31.99333333,0,0,0,3,-1,-0.066666667,4.166666667,-2.28,5,0,0,12.06666667,0,2,11,0,0,0,0,8,0,0,131922,1,0,0,1,1,12.06666667,2,-4211,2480,6691,52,1,0,0,0.066666667,0.133333333,77.93333333,2,33.00666667,19.28,3.933333333,0.4,16.6,5.633333333,0,0,0,2.2,1,0
-0.066666667,0,0,0,-0.066666667,-7.533333333,-0.333333333,0,0,-8.506666667,0,0,0,0,-0.733333333,-0.066666667,-3.706666667,-10.82666667,0,0,0,-67.06666667,0,0,8,0,0,0,0,0,0,0,97637,0,0,0,1,1,-17.73333333,0,-3801,4453,8254,49,0,0,0,0.066666667,0.066666667,67.06666667,0.733333333,8.506666667,10.82666667,17.73333333,0.066666667,7.533333333,3.706666667,0.333333333,0,0,1.6,1,0
-0.066666667,33,0,0,-0.133333333,1.2,-0.066666667,1,24,14.26666667,0,0,0,1,1,0,1.533333333,-2.08,1,0,0,38.06666667,0,2,2,0,0,0,0,5,0,0,6929,1,0,1,1,2,2.666666667,1,-332,104,436,44,0,0,0,0,0.066666667,51.93333333,1,8.633333333,7.68,5.333333333,0.133333333,7.8,2.166666667,0.066666667,0,0,0.1,1,0
0,0,0,0,-0.2,-15.8,-0.133333333,0,0,-2.366666667,0,0,0,0,-1.466666667,-0.066666667,-3.533333333,-23.28,0,0,0,-84,0,0,5,0,0,0,0,0,0,0,64197,0,0,0,1,3,-9.533333333,0,7553,11556,4003,44,1,0,-0.066666667,0.066666667,0,84,1.466666667,2.366666667,23.28,9.533333333,0.2,15.8,3.533333333,0.133333333,0,0.066666667,1.1,1,0
0,0,0,0,0,-2.466666667,0,0,0,-4.073333333,0,0,0,0,-0.4,0,-0.82,-3.066666667,0,0,0,-15,0,0,10,0,0,0,0,0,0,0,2386,0,0,0,1,2,-1.066666667,0,-43,43,86,42,1,0,0,0,0,15,0.4,4.073333333,3.066666667,1.066666667,0,2.466666667,0.82,0,0,0,0,1,0
-0.066666667,32,0,0,-0.266666667,-5.066666667,-0.266666667,8,28,-14.51333333,0,0,0,4,-0.133333333,-0.066666667,-1.966666667,-2.48,1,0,0,6.066666667,0,0,6,0,0,0,0,7,0,0,161117,0,0,0,1,2,-2.8,1,-11822,2048,13870,54,1,0,0.866666667,0.066666667,0.066666667,83.93333333,1.133333333,29.91333333,19.88,2.8,0.266666667,15.06666667,5.266666667,0.266666667,0,0.133333333,2.7,1,0
0.8,32,0,0,-0.533333333,3.8,0,3,25,23.85333333,1,0,0,1,-1.4,-0.466666667,3.733333333,6.053333333,3,0,0,0.333333333,1,0,11,0,0,0,0,3,0,0,1087608,0,0,2,1,1,7.266666667,5,32068,68083,36015,66,1,0,-0.266666667,0.466666667,0.2,89.66666667,2.4,13.04666667,24.74666667,44.73333333,0.533333333,15.2,8.266666667,0,0,0.266666667,18.7,1,0
0,0,0,0,-0.133333333,-4.4,-0.066666667,0,0,-13.8,0,0,0,0,-0.533333333,-0.066666667,-2.533333333,-5.666666667,0,0,0,-26.66666667,0,0,9,0,0,0,0,0,0,0,7783,0,0,0,1,1,-5.933333333,0,-528,6,534,51,0,0,-0.133333333,0.066666667,0,26.66666667,0.533333333,13.8,5.666666667,5.933333333,0.133333333,4.4,2.533333333,0.066666667,0,0.133333333,0.1,1,0
-0.066666667,40,0,0,-0.2,2,-0.266666667,5,31,-3.06,1,0,0,2,0.066666667,-0.066666667,-0.7,2.28,0,0,0,28.06666667,0,0,10,0,0,0,0,8,0,0,26354,2,1,0,1,2,-6.2,2,157,2095,1938,45,1,0,-0.333333333,0.066666667,0.066666667,61.93333333,0.933333333,4.66,13.12,6.2,0.2,9,2.4,0.266666667,0,0.333333333,0.4,1,0
0,0,0,0,-0.133333333,-5.533333333,0,0,0,-9.873333333,0,0,0,0,-0.266666667,-0.066666667,-2.846666667,-8.84,0,0,0,-25.73333333,0,0,6,0,0,0,0,0,0,0,19977,0,0,0,1,2,-9.733333333,0,-606,248,854,53,1,0,-0.066666667,0.066666667,0,25.73333333,0.266666667,9.873333333,8.84,9.733333333,0.133333333,5.533333333,2.846666667,0,0,0.066666667,0.3,1,0
0,16,0,0,2.8,50.26666667,0,1,10,3.126666667,1,0,0,0,0.733333333,1.866666667,9.913333333,63.61333333,0,0,0,39.53333333,0,0,5,0,0,0,0,2,0,0,6852,0,0,0,1,3,32,12,-55,112,167,62,1,1,0,0.133333333,0,10.46666667,0.266666667,2.473333333,5.386666667,4,0.2,4.733333333,1.186666667,0,0,0,0.3,1,0
-0.066666667,0,0,0,0,-1.8,-0.133333333,0,0,-6.12,0,0,0,0,-0.4,0,-1.913333333,-2.986666667,0,0,0,-37.33333333,0,0,3,0,0,0,0,0,0,0,12334,0,0,0,1,3,-10,0,-174,310,484,57,0,0,-0.066666667,0,0.066666667,37.33333333,0.4,6.12,2.986666667,10,0,1.8,1.913333333,0.133333333,0,0.066666667,0.2,1,0
-0.266666667,12,0,0,-0.2,-8.666666667,0,0,10,-9.586666667,1,0,0,3,-1,0,-0.98,-8.133333333,0,0,0,5.333333333,0,0,11,0,0,0,0,2,0,0,34634,3,0,0,1,1,10.86666667,1,-1807,922,2729,55,1,0,-0.066666667,0,0.266666667,39.66666667,1,12.78666667,8.133333333,9.133333333,0.2,6.666666667,2.98,0,0,0.066666667,0.6,1,0
-0.133333333,23,0,0,-0.333333333,-6.4,-0.2,12,13,-2.68,0,0,0,2,-0.066666667,0,-0.273333333,3.053333333,0,0,0,18,0,0,8,0,0,0,0,6,0,0,29806,1,0,0,1,1,-3,1,8,2002,1994,44,0,0,0.866666667,0,0.133333333,72,1.066666667,2.78,17.94666667,3,0.333333333,14.4,2.373333333,0.2,0,0.133333333,0.5,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4675,0,0,0,1,1,0,0,-36,79,115,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0
-0.066666667,29,0,0,0,-6.4,-0.333333333,1,23,-2.593333333,0,0,0,2,0,0,-0.453333333,-0.893333333,0,0,0,-6.666666667,0,0,9,0,0,0,0,5,0,0,73963,0,0,0,1,1,-1.333333333,2,3965,6912,2947,45,0,0,-0.066666667,0,0.066666667,76.66666667,1,3.393333333,8.693333333,1.333333333,0,11.4,1.353333333,0.333333333,0,0.066666667,1.3,1,0
-0.066666667,6,0,0,0,-0.8,0,0,3,-3.313333333,1,0,0,0,-0.266666667,-0.066666667,-0.92,-2.48,0,0,0,2.133333333,0,0,19,0,0,0,0,1,0,0,1573,1,0,0,1,3,-3.066666667,1,-82,115,197,45,0,0,-0.066666667,0.066666667,0.066666667,14.86666667,0.266666667,3.513333333,3.68,3.066666667,0,3.8,1.02,0,0,0.066666667,0,1,0
-0.066666667,14,0,0,0,0.866666667,-0.066666667,0,11,17.75333333,0,0,0,0,0.466666667,0,6.62,9.773333333,2,0,0,-7.533333333,0,0,5,0,0,0,0,2,0,0,15665,1,0,0,1,3,38.2,1,-2941,318,3259,45,1,0,0,0,0.066666667,21.53333333,0.533333333,7.146666667,4.826666667,5.8,0,3.133333333,1.78,0.066666667,0,0,0.3,1,0
0,0,0,0,-0.2,-8.666666667,-0.066666667,0,0,0,0,0,0,0,-0.6,0,-1.36,-13.66666667,0,0,0,-39,0,0,14,0,0,0,0,0,0,0,81015,0,0,0,2,2,0,0,-1607,188,1795,49,0,0,0,0,0,39,0.6,0,13.66666667,0,0.2,8.666666667,1.36,0.066666667,0,0,1.4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5977,0,0,0,2,2,0,0,-13,35,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,31,0,0,-0.333333333,-4.866666667,-0.066666667,3,23,-0.713333333,0,0,0,0,0.333333333,0,-0.846666667,-6.52,0,0,0,-18.73333333,0,0,14,0,0,0,0,2,0,0,54139,1,0,0,2,2,-0.933333333,1,2053,3797,1744,44,0,0,-0.066666667,0,0,53.73333333,0.666666667,1.913333333,12.52,0.933333333,0.333333333,9.866666667,1.546666667,0.066666667,0,0.066666667,0.9,0,0
0,37,0,0,0,7.466666667,0,8,20,18.63333333,0,0,0,2,0,0,6.88,11.22666667,2,0,0,43.6,0,0,11,0,0,0,0,7,0,0,50377,1,2,1,1,1,38.73333333,2,537,1362,825,42,1,0,-0.133333333,0,0,46.4,1,3.466666667,12.37333333,11.26666667,0,6.533333333,2.72,0,0,0.133333333,0.9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5856,0,0,0,2,2,0,0,-50,27,77,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,28,0,0,0,4.133333333,0,5,25,0.526666667,0,0,0,0,0.733333333,0,1.54,15.34666667,0,0,0,39.73333333,0,0,14,0,0,0,0,1,0,0,50753,0,0,0,2,2,-0.2,1,-408,226,634,45,0,0,-0.066666667,0,0,14.26666667,0.266666667,1.373333333,2.053333333,0.2,0,0.866666667,0.36,0,0,0.066666667,0.9,0,0
-0.066666667,0,0,0,-0.466666667,-12,-0.133333333,0,0,-20.4,0,0,0,0,-0.733333333,-0.2,-4.253333333,-14.93333333,0,0,0,-54.66666667,0,0,14,0,0,0,0,0,0,0,211143,0,0,0,2,2,-7.133333333,0,-58522,833,59355,82,0,0,-0.066666667,0.2,0.066666667,54.66666667,0.733333333,20.4,14.93333333,7.133333333,0.466666667,12,4.253333333,0.133333333,0,0.066666667,3.5,0,0
